label	text1	text2
0	flew in an out of international terminal or terminal 2 . Very sub par , they need to finish the new international terminal very soon cause this one does not have much to offer accept a shorter wait for a cab .	
0	Nothing ticks me off more than having to spend a lot of money on food that doesn 't taste good . The patio atmosphere was nice , and our waitress was attentive , but the prices were very high and the food was bland at best . Even the salsa was lacking . If you are looking for good Mexican food , don 't look here .	
0	I made a few trips to this mall during our week in the Phoenix area . The Nike Outlet was great , but otherwise , there weren 't that many quality outlet stores . Most ( or so it seemed to me ) of the stores in this mall are not outlets and there just weren 't the deals that I was expecting .	
1	What a great find ! A very reasonable price good for the entire family . The food was better than I expected . No wonder there was a long line . I got too full I couldn 't get to the famous oxtail soup that everyone is raving about . Well , next time . My favorite was their Kahlua Pork and chocolate cake ! !	
0	Way overpriced . Just go to Grand Lux for a cheaper , tastier , larger burger . Enough said . I would equate the burgers at I heart burgers to the quality of five guys or smashburger , except I heart burgers cost like 3 - 4X the amount .	
1	Always have a great experience here . Sometimes I have more than one massage to use so I 'll take advantage of a two hour and / or a facial . Well - trained staff with a clean environment . It 's so close to home and convenient .	
0	Although I 've never played this course , I give it one star because of their 48hr cancellation policy . If you are an out of town golfer do not book at this course , because if you can 't make your round for any reason you WILL be charged regardless . You 've been warned .	
1	Great curry and great service ! Their curry was delicious ; served with a variety of toppings ( I had veggies and chicken katsu . YUM ! ) and offered as mild , medium , or hot ! The cashier / waitress was really helpful and polite . The restaurant was very clean and our kids ate free because we dined in .	
0	This place is WAY overpriced and the food reminds me of eating in a cafeteria . The only bright spot to my meal was the coleslaw . The decor is very eclectic to put it nicely but nothing that makes it stand out . Service was ok but the server ignored me at first until I had to flag her down to ask to order a drink . Not somewhere if ever eat again .	
0	I have been trying to get coffee at this place multiple times BUT had no luck since they don 't open until late in the day 9am really ... . it also seems like a ice cream place than coffee shop . If you are real coffee drinkers wouldn 't come here . If you want fabulous pastries and coffee visit coffee bean	
0	I wish I had known this was closed as well . We camped out near here and thought would be a great photo opportunity- Alas , the gates were closed , the signs were hung- and the fence was BARBED . First time I had seriously considered trespassing- it looked like such a great spot for old timey photos , was tough to resist !	
1	Awesome doctor , very quick and efficient appt . she really is the best I have seen , I would definitely recommend her . You are In and out and your eyes are fixed lol , no fooling around and she is very sweet .	
1	Food was super good ! My new favorite spot . All the staff were so friendly and helped each other out . We always got checked on , and our grill was constantly being changed . Water was never empty and our server was so informative and sweet . Get the meat lover ! It 's definitely enough for 2 people and you get s ' mores ! ... S ' MORES ! ! ! !	
1	This is by far the best bbq in East - Central Illinois and it has one of the best beer selections around to go with it . Nearly everything is made from scratch and has that creative twist you only get when people really care about what they are doing .	
1	I tried their salted caramel ice cream at Devoured and wanted more ! When I got here I changed my mind and had the mint chocolate chip in a waffle cone . That was great as well . I 'm looking forward to the hot weather and more ice cream at SR !	
1	I went here for dinner and the food is good . My wife and I also had a bottle of Malbec that was tasty with all of the food . A pleasant experience all around . I enjoyed the lamb with mint jelly and the steak . It is really easy to eat here on a low carb diet and is very tasty .	
1	We have dined here twice and been pleased both times . The homemade gnocch is delicious as were the ravioli . I can 't recommend the escargot , however , they were ' t great . The waitstaff is friendly and efficient . You are able to dine inside or outdoors .	
1	AWESOME DIM SUM ! ! ! ! Good price and amazing selection . My only complaint is that it 's a mystery at times what you are getting as some of the server 's are not good with speaking english . Maybe some pics with explanations would help . I highly recommend eating here .	
0	Too expensive for not real cheesesteaks , they were on a sandwich roll not even on a Philly roll . And everything is all a cart . And everything is way too overpriced , $ 35 for two people .	
1	Very friendly service ! This DD takeover is certainly an improvement over the former crap that was located at this corner . I found the space to be welcoming and adequate for hanging out , having a latte while waiting to be seated at Pinky ' s .	
1	I 've been using Jen for my gel nails for a couple years now ! I was so excited when she and her husband opened their own salon , not only is it beautiful but very right and clean ! She is so sweet and is a perfectionist at what she does , oh and her polka dots are insanely perfect !	
0	I wish they would bring back their traditional restaurant style of service like they had in their old location . This has gone way down hill since moving to this location . The food they offer is decent but nothing like they used to serve . The menu has been scaled down tremendously . Please bring back the original Bombay Spice ! !	
0	this place has no business sense . just made a $ 1000 of purchases today and they wouldn 't let me leave the store with by cart full of items . instead , they made me make 5 trips to my car citing a cart theft problem . GARBAGE . Go to TJ Maxx Marshalls instead . better deals and they let you take you stuff to your car .	
0	Unless you check your order and like cold Hot Food then this place is for you . NOT ME ! Three chefs in the kitchen and no one knows what there are doing ! Not happy waiting almost 25 minutes for my cold order but almost another 12 minutes for a remake . I 'll go else where next time . Thanks but no thanks	
1	WOW the sushi here was AMAZING ! I am still dreaming about it . Next time I visit Montreal , I am definitely returning to Tri Express . Great food , great service , really nice decor . Such a small and cute restaurant , but I would recommend a reservation since it 's tiny and it was PACKED when I was there .	
0	I stayed at the SLS during opening weekend and everything was fantastic but this place is a FAIL ! Although the service is excellent and they are open late ( which is perfect for those late night noodle cravings ) the food is just not good , in fact its horrible . Go to the Griddle next door instead , you won 't be disappointed .	
1	This shop is such a great place to shop . ALL of the items are unique - most of it made by local artisans . Great gift ideas . Beautiful clothes & jewelry that are so affordable , I had to ask if the prices were right . Don 't miss the opportunity to experience this great little shop ! !	
1	Beautiful club , not so beautiful people . Great service - we bypassed the line and were let through immediately . The waterfall is massive and gorgeous . The music isn 't that great . Drinks are pricey , but that 's just Vegas . Minus one because the gogo dancers were sloppy . I would say 75 % men , 25 % women .	
1	Awesome staff . Sat at the counter and watched tons of great looking food go by . I went for the Lil ol Country Girl which is an egg , bacon , sausage , and biscuit and gravy . The kitchen claims proudly I come from a family where gravy is considered a beverage . And they delivered the best gravy I 've ever passed by my lips . We will definitely be back .	
1	Just recently moved to Las Vegas from Cali . This place was right by my house so I went in to office to get a quote . It was a Saturday and I was happy they were open ! ! ! I got to meet with the agent Jen and she was super friendly and down to earth . I highly recommend this office if you want a friendly staff and great deal ! : )	
0	I 'd rather go to a red mango or pink berry . They offer a variety of flavors and toppings . But yogurt here has a weird after taste most likely due to all the artificial flavorings and preservatives .	
1	What can I say ? I love their products . My favorite is the Hemp lotion for very dry hands . I went into buy it and the nice saleswoman showed me that it was cheaper to buy the gift box because it was on sale . She was right . I brought two .	
1	Very tasty food ! I 've grown up in Southern Ca and consider myself a pretty good judge of good Mexican food , but I did not expect to find it at a hotel in Vegas ! The taquitos and relleno are scrump . Recommend giving it a try !	
1	I 've been getting my nails done here for months definitely the best nail place one town . I also get my eyelashes done here too . Cheapest place I 've found and they last for weeks without even 1 eyelash falling out . I will never go anywhere else	
0	Chalk up another one for this place being awful . Poor service . I order the monthly special and get charged full price . Not friendly at all . I just live so damn close it 's hard to resist . I guess I will just have to quit Subway for a while .	
1	The food and the service are consistently good here . My only complaint is the cleanliness of the bathroom on the main floor . It smells like man pee . Otherwise , the food , the service , and the atmosphere are wonderful .	
1	I counted 20 beers on draft , all were very good . They keep a few bottles of wine around too , if that is your thing . Great place to visit , well lit and a great addition to the Arizona craft brew scene . Keep up the good work .	
1	Just finished dining here . Best meal I 've had in Vegas on this vacation . Beautiful view , friendly service and incredible food . They paced the four course meal well . If you don 't mind spending the little extra dough go for it , you won 't be disappointed .	
0	A big F . Made reservation and arrived on time . Lost reservation and had nerve to ask me who I talked to . Showed them the return call number my I - phone to No avail . If u make reservation , B sure to get name of the reservation taker and call back to verify !	
0	One word ... DISGUSTING . Got a free night In July 2013 through a friend with hook ups . Dirty carpets full of oil stains everywhere . I wore flip flops during most of my time there , not bare foot , and my feet were so dirty because of the oil everywhere ! ! UNACCEPTABLE ! ! Smells SO BAD Everything is outdated . 2 electrical outlets did not work in our room . NEVER EVER EVER AGAIN .	
1	I tried number 9 - grass jelly and pandan jelly with coconut milk . It was good at first but got too sweet after awhile . I 'll try something else the next time I 'm here . This place is new and clean .	
1	Great Service Great food . try the hot lasagna , 911 if you like spicy Happy Hour is at it 's best 10pm - 2am . . they also have an earlier happy hour at an earlier time . been here 3 - 4 times	
0	20 oz beers OK , but $ 8 for that beer , hrm . Loud thumping music makes it difficult to have a conversation - on the phone or otherwise . If you 've got to wait for a plane , meh , it 's alright , but wouldn 't be my first choice in the future .	
1	I 've always been impressed with the service at this location . The wait staff is always super friendly and always quick when you need something . The food is amazing every time . The endless shrimp and lobster fest deals get me coming back every year when I see the commercials on TV .	
0	Travelocity = Frustration and Grey Hair ! Spent almost 5 hours speaking with 5 different customer service reps in INDIA , trying to cancel my reservation . They answer your questions from the book and not by the situation .	
1	A friend of mine , she is French but lives here in Scottsdale , took me to this genuine French restaurant . I had the Quiche du jour and it was heavenly good ! So happy to have found this place since I really have missed good food . I will be coming back a lot !	
1	Great location , great store ! The only reason I took off a star was cause it took me the longest time to find someone who could help me . But once I did they were great ! Very nice and helpful .	
0	Service is slow , drinks are nothing to write home about . I wanted this place to be so much more but it fell short . I always want to try to try out coffee and drinks from other locations besides Starbucks , but it seems this place is just missing the mark .	
1	A little undecided here as standard pricing is on the high side but they sometimes offer groupons and have some decent happy - hours . . Mainly nice that they have a swanky bar adjacent ( The Living Room ) to change up the scene when the time comes .	
0	If you are looking for authentic Mexican food DO NOT EAT HERE . This was by far some of the worst food I have ever tasted . My enchiladas had two slices of American Cheese on them and my margarita was so sweet and filled with syrup I chose to not drink it . Absolutely not worth the money .	
0	We drive 25 minutes every time we want Qdoba . The last couple times our food has been great , but the service sucks . Employees are rude . They don 't great you with the typical banter . It feels a lot like we are inconveniencing them . Not sure it 's worth the drive anymore ...	
0	The price of the rental was more than our airline ticket . This location is where all of the rental cars are held . It was hard to find and I will not rent from them again . At least not in Vegas .	
0	Came in around 6pm on a Sunday , not too busy , yet still took forever to get our order in . Water tasted funny , so we ordered 2 three dollar drinks . Ordered the BBQ burger , not too bad , but nothing special .	
1	Best ramen house in Vegas ! The food and service are great . The ramen miso broth is my favorite add some sweet corn and butter , life is good ! This place is small , so plan your visit accordingly because when they are busy prepare to wait for a seat . It can also get a little warm inside .	
1	I stayed at the Aladdin and was stoked to kind an ABC Store in it . It was like being in Hawaii . I know it 's just a convenience store , but there is something about ABC that I just love . It takes me back , you know ?	
0	Fourth times a charm ? -- in that THIS is the 4th time I 'm posting a review of Giligin 's on Yelp . The first three were inexplicably targeted , flagged by the community , and removed by Interpol . I will attempt to stay within the boundaries of the ambiguous review rules , but not without saying that this place sucks the ass end of a donkey .	
0	Pros : There are lots of options , and the portion sizes are big . The ingredients are fresh , and the staff is courteous . Cons : The food is only OK . Every meat dish we ordered came out a little overcooked and tough , and there was way too much cilantro in almost everything . And while the prices aren 't exorbitant , it 's not exactly a great value either .	
1	Enrico is a great place for a quality cut . He is busy , and the phone does ring , but in all the many times I 've been there he books the guy , hangs up and moves on . Seriously , it 's a good hair cut , he listens to what you want , and delivers for a fair price .	
1	It was actually better than I expected , great Mac&chesse , yams , and fried chicken ! ! ! I only wish the hot bar was more like a buffet , other then that great soul food ! ! !	
0	Disappointing at best- had fresh spring rolls , came wrapped in crepe not rice paper as advertised on menu- had pad Thai- kinda a big glob of noodles with a a few slices of carrot and green onion and no peanut garnish- nota keeper ! !	
0	I was sorely disappointed with the food here because I used to frequent Spicy Pickle all the time when there was a location on St . Rose and Eastern . I always get the Lobster Bisque and the Bandito Panini , which I got again on this day for lunch . The soup was lukewarm and my sandwich was flavorless . Needless to say , there are way too many other sandwich places for me to return . : (	
1	A very nice traditional French bakerie & deli . They have fresh baguette , rolls , desserts , cold case with cheeses , pates , and duck confit . We got a very nice cheese and spinach quiche . They boxed it up with string . Great customer service and wonderful quality .	
0	We 've been here 2 - 3 times and only repeated hoping the previous bad experience was a fluke . No more . Poor service , cold food that should have been hot , slightly wrong orders , and the list could go on . The owner typically is just sitting at the bar looking dejected and the live music they have is subpar and loud . No more tries .	
1	I love this place it 's just down the road from our house and it 's a great place to hang out . The food is ok but I love kicking back and enjoying the tropical setting . they have been great to the little league kids and the adults have fun . It 's a great neighborhood bar that you alwyas feel safe in with or without the kids .	
1	I came here on a Sunday afternoon . My waiter was on point and did a great job . The food was good , but I can 't say I really enjoy the decor . Overall I enjoyed my lunch and I would come back .	
1	the store reminded me of the hunting / sports stores they had in upstate new york , but much bigger . everyone is super nice and are willing to show or help you find anything . the have lots of firearms and wide selection of ammunition . most of their ammo is expensive . even the standard stuff you can find at walmart . i always buy the lemon drops when i come here .	
0	Was not a fan . For the prices I wanted to be wowed but it was only eh . Servers tried too hard ( we ended up with 3 servers some how ) . Sorry but won 't be back	
1	Great cocktails and fun atmosphere . The crinkled copper behind the bar is beautiful and different . The service is great , especially for the price point . Food is inventive and delicious . Menu is updated periodically , usually to the better .	
1	I have used Lauren several over the past couple of years . She is a true professional and a genuine pleasure to work with . She listens to what you want and does a beautiful job to accommodate your needs . I highly recommend her , as she is a personal favorite MUA of mine !	
1	Great atmosphere , food and staff ! ! ! The restaurant is at what used to be an old home and has a lovely outdoor seating area with cafe lights and landscape . Perfect place to cozy up with a cup of joe and great food . There are also some rescue birds that you can walk around and see after your meal . Highly recommend ! ! !	
0	The waiters are pretty hot . . well not all of them but many . . the food is so so . . service , if I had bigger boobs I think the service would have been better . . would not return . . I wake up to a hot man every morning so I have no worries about checking the waiters out again .	
0	By Vegas standards , it 's CHEAP pricewise but keep in mind , you do get what you pay for . . and honestly , i think HOMETOWN BUFFET tastes better then circus circus . avoid like the plague !	
1	Japanese food at its finest wanted to do the eat all you can sushi , but wanted to try this place this the reviews were glad to say that Naked Fish did not disappoint . Will be trying the other dishes when we come back here .	
0	Not very impressive at all . I went there for the famous hot wings challenge and completed it in 20 minutes . They did not out my name on their Wall of Flames for some reason : ( Seriously though , their food is very mediocre and the beer is just OK . The service was alright and there is just nothing that really stands out comparing to other pubs .	
1	One of the few places in Vegas I can go to and enjoy Tex - Mex . Having grown up in Fort Worth , I prefer Tex - Mex to Cali - Mex , and OTB has a great menu that reminds me of home . I especially enjoy their empanadas , their salsa , and the flautas , but just about everything on the menu is great .	
0	pretty mediocre place . when you go to a steak place shouldn 't the steak be even close to how you ordered it . not to mention how my wife felt after about two hours . the service was fair to good .	
0	Twice I 've caught Espresso Royale staff overcharging me for my drinks . Mind this if you are ordering a tea latte , because somehow they charge you for a coffee latte instead , which is way more expensive . In addition , I caught food poisoning from their mango smoothie .	
0	Sub Par at best , Carne Asada plate two bland pieces of steak , tough and you have to chop it up yourself , the rice is bleh . I live down the street and I thought I would give this place a second chance due to construction on McDowell Rd , I 'll continue going to LosBetos from now on . Even the photos on their drive thru menu look bland .	
1	First time coming here . Just got the standard $ 5 wash ( it 's $ 3 Monday - Friday ) . Pretty decent job for a quick automated wash . Didn 't use the vacuums this time but will in the future ! !	
1	Classic delicious wings . Beer specials for happy hour . Friendly bartenders / waiters that sing to you and their coworkers , and FOOTBALL / any other sport you could imagine on their numerous big screens around the bar . I hope you have a ride home after your awesome sports outing , because you should stay a while !	
0	This is the slowest pharmacy ever . They go from one phone call to another completely ignoring the customers who are waiting in person . They quote wrong wait times which are often doubled . I 'm not sure what makes them so much slower than other pharmacies .	
0	Hertz is horrible at this location . As a frequent traveler car return was a joke . 20 people waiting no one checking in cars . After waiting 15 minutes I got disgusted and left . They charge more and there is no excuse for wasting 20 minutes of my time when on a flight schedule . So much for hertz trying harder	
1	I love this place ! Their sundaes are AMAZING . The Frozen Hot Chocolate is just a bit over rated for my taste ( if you like chocolate milk then go for it ) . The You get what you pay for at this place and the service is awesome . If you 're visiting Vegas or even just a local , this place is a must .	
1	Amazing ! ! ! ! Robert returned calls quickly and managed our expectations on his arrival time ! Our furniture and rug looks great ! ! ! He took extreme care and time with each piece ! We also had our vents done ! We are extremely happy with the results and his professionalism ! Highly recommend Robert ! ! !	
1	I love this place ! I don 't know if its their style of ordering , the toasty delicious bread , variety of sides & drinks , location of being in Planet Hollywood , service , or just the sandwiches . . But this place is inviting & worth it . Their soups are even good . & they even sell beer !	
0	I don 't understand what all the hoopla is about . The food was lousy . The ribs tasted like the cow had mad cow disease . The sauce was weak . Overall , the food is overpriced . I 've gone to this place twice and all I can say is I loved the beer !	
0	Rooms need to be updated but location is very nice . However , DO NOT answer the call for completing the survey of your stay for 20 percent off your bill . SCAM ! ! Our bank informed us of fraudulent charges of 2700 . 00 .	
1	This is a really good Starbucks location . Unlike a lot of the newer locations that have retro plastic chairs that look much more stylish than functional , it has lots of comfy upholstered chairs , plenty of plugs for web surfers , and a decently - sized outdoor seating area . The staff is really friendly and efficient as well . There is also a drive - through .	
1	LOD 10 Been here a couple times after the pool . Great spot to order n eat Tapas . Everything we ordered was good - the stand out was a chicken dish that we had to double up on .	
0	The entire vibe of this place just felt off . The dancers seemed unhappy to even be there . The private dances seemed more like an opportunity to milk as much money as possible from the clientele . Oh , and there 's a cover every night for some unknown reason .	
1	Of course , delicious . This one is a lot bigger than the one I normally go to , but its service never wanes . I 'm still on the fence about the fries in general at In - N-Out . They always seem raw ? Sometimes I like to be a superglutton and get cheese fries . Definitely something to try out .	
1	I LIKE Nine Fine Irishmen ! I discovered it a few years back and always make it a point to visit whenever I 'm in Vegas . It has a classic , Irish pub atmosphere which I absolutely love . ( I 'm a pub girl ) . The food is good and of course , they have Guinness ! ! ! ( And very cool pint glasses )	
1	Long overdue review . KIMCHI FRIED RICE IS A MUST ! ! ! ! ANYTHING with the kimchi is good . We ordered a couple of other dishes like the kimchi burrito , nachos , fish tacos , sandwiches . They 're just OK . The place is small , service is quick with a smile . Since all the food is made to order , prepare to wait a bit .	
0	I will never us this company again and will go out of my way to sway anyone I talk to , also to never use them . They have never heard of normal wear and tear of the property if your place doesn 't look exactly the way they expect it to be you will lose most of your deposit , and it not a little one .	
1	Probably this is the best Korean restaurant around Phoenix area . Personally i think it is better than Kodori . At least the waiter / waitress are bit nicer : ) . The qualify of the food is good but the price is a bit high .	
0	The service at this Popo 's is not that great ! The original Popo 's we never had to ask for anything . At this Popo 's we had to ask to be served , and this site feels like a chain .	
1	This establishment is the sister restaurant to the Sushi Mon 's in town . It is really fabulous . Not only is it delicious , it is also close to work . Also , there is a very cool vibe flowing through here . I think it 's me ... It is normally very busy . Adjust accordingly . Enjoy !	
1	Had a fun night here . I haven 't been to a hooka bar in 10 years ! We went for drinks and hooka . Staff was friendly , decor is nice . They are a bit pricey but I guess that can be expected in old town !	
0	I got the pad kee mao and my noodles were a little hard and bland . My friend got pad thai style noodles with crab on top , and his noodles were delicious . Service was friendly albeit slow considering we were the only party there ...	
1	I actually had a really fun time ! We rode it at night and the view with all the Vegas lights was awesome . I didn 't expect to like it , so maybe that 's why I liked it so much . I even bought the photo -- this is the first time I have done that for any ride . The obvious downfalls are price and the length of the ride is too short .	
0	Never again . Long strands of hair in my roll . Sushi is usually made with bare hands ... If something as long and obvious as hair makes it in , what else is getting in the rolls ? Nope . Not going back .	
1	When i moved here from California I had a really hard time finding an amazing hairstylist . When I had Alisha T . Do my hair she gave me exactly what I wanted . The cut is amazing and the color is beautiful .	
0	Apparantly after 10 years I 've been removed from the delivery zone and told that they have never delivered to me because they have no delivery history . Hmmmm ... . I 've got 10 years of order history from this store but they have never delivered to me . Never , Never , Never go to this store if you can help it . HORRIBLE customer service ! !	
1	This place totally surprised me . The staff was warm and friendly and the food was both unique and very fresh . The gnocchi was excellent . They even had a kids menu although they seem to cater more toward adults .	
1	The sandwich was a bit thin but still good . My steak and meatball pho was good but a bit fragrant . Like it had to much star anise . Over all the food was good and so was our experience there .	
1	Very nice people who did an amazing job on two of our computers . One was the transfer of files from an old computer to a newly purchased one . The other computer was a laptop that was running very slow . The laptop is now running great , it 's like it is a new computer . I am already recommending these guys to friends . They do an amazing job !	
1	The best ! I haven 't been there in years and the last time we went it was a 3 . 5 hour wait but so worth it ! Great for a date if you want to get to know someone waiting in line so long . My advice is to arrive at 330pm so that way you can be one of the first in line and eat with the first seating at 5pm .	
1	Great unexpected find . Came to SLS to try another restaurant but it was closed . Walked into Cleo on a gamble . Sat at the bar . Great bartending staff . Try the Old Hollywood cocktail if you like bourbon . Each of the small plates were great . You can easily go into a food coma here . The Shawarma was exceptional . I 'll be back . Check it out !	
0	I hate this place so much . The company I work for puts us here because it 's cheap . Everything about it I can 't stand . The lay out of this place sucks ! ! ! ! ! ! ! It 's like frickin shoots and ladders ! And the whole place smells like crap . My whole experience here wasn 't good .	
0	Great name . Average food . Actually , come to think of it the Tortilla soup was quite good . The cheese enchiladas ... not so much . Service was pretty good . And there is a nice patio . Music was awful .	
1	Yummy sushi ! We finally found a place to eat sushi in las Vegas - The Island Sushi and Grill . It 's sooo good and it 's all you can eat . The ahi , tako and crab poke are addicting ! The hamachi kama is to die for ! All sushi are made to order and the desserts are good . The malassada sundae is very delish , reminds me of Hawaii ... .	
0	Terrible hair cut , the person cutting my hair ( attempting ) had to call someone over twice to fix her mistakes , I didn 't think a one on the sides and a fohawk fad was too much to ask for , well ended up going home and shaving my head ... . Stay away from this place	
1	The best place to the country to have you Ferrari services . All the service guys are awesome . They are honest and they do a good job . I bring my car here from California for service . I 'm not the only guy that does that . There is a reason .	
1	The subs are always awesome here . . today I got the hook and ladder light which is a good option if you want a lower calorie sub . On the other hand you can get the Italian sub which is full of salami and ham . Also they have a hot sauce bar that you can try a ton of different sauces which is kind of fun .	
1	This place puts Charlotte foodie dining to shame . Halibut cheeks , rocky mountain oysters , bone marrow , and anything else a food lover would want . Not to even mention the stellar and inventive bar menu . Don 't leave without trying a gin and tonic on tap !	
1	My recent stay at South Mountain was Fantastic ! ! ! Very nice and friendly staff , Very clean lobby , very clean room , very clean bathroom , very clean restaurant and a very nice and delicious breakfast . So overall FPts South Mountain is a joy to stay at and unwind .	
1	Great , clean professional shop . Alex did my tattoo . He is nice , personable and professional . Very happy with my tattoo . Looking at his work his black and gray tattoos are amazing and portrait work is great . Recommended if in Vegas !	
1	Ask for Josh Hernandez . I have been going to Josh with my families cars for over 5 years . It 's hard to find someone who you can trust as a mechanic and when I found Josh I 've stuck with him . I know I can count on him to take care of me , my wife or our 19 year old daughter with honest , friendly service .	
1	I 've been trying to find a good stylist for a while and I decided to try Megan out at Globe . The salon is nice and Megan was awesome . She took the time to understand exactly what I wanted and offered suggestions along the way . Megan was friendly and talkative and explained what she was doing and why along the way . I 've already made my follow up appt .	
1	I had a friend pick up some # 1 combo sandwiches and it was crispy delicious and just enough sauce . Bread was fresh and really crisp . They called in the order and sandwiches were good to go . I think it is yummier than some of the lees in la .	
0	Here 's a thought , don 't post on the door to your restaraunt Up scale Mexican Food unless you can prove it . This was not upscale , it was barely pass - able as decent . Didn 't help that the waitress got both of our orders wrong . Will not return .	
0	Meh . Met some friends to grab a bite . Sweet potato fries were OK but soggy . Grilled cheese bites were recommended , but looked like something you 'd do at home , just chopped into smaller pieces . Wings were ... wings . Good location if you want to meet at a bar in Caesars , but food leaves something to be desired ...	
1	I 've been here twice now and have been very pleased both times ! They do an excellent job and are very efficient . The only reason I didn 't give five stars was because when they massage your legs and feet for a pedicure it is for a very short amount of time . Other than that I highly recommend Pro Nails by Julie !	
0	The brow lady , Nicky has gone to the AZ state board many times for lashes and waxing brows without a license ! This is not how the original owner ( Jennifer ) would have wanted it . This place should be shut down !	
1	this place is so wonderful ! warm bread always , good food , service is amazing . I always have to come here first when I get to Vegas . Wish they had one in the Bay Area . I se people compare it to Cheescake Factory but this is way better but yet somewhat similar . Located in The Venetian Hotel .	
0	I went once because I live real close , and wanted mexican food . Unfortunately , I will not be going back because it was not good . I got a burrito and it was doused in oil , it was just terrible . I did not even finish it , because it was causing an upset stomach . Maybe I just chose the wrong dish , but that dish caused me to not wanna go back .	
0	Food was good . 2nd guessed my self while eating and watching the guy at the counter go to change the trash bag , and take the trash out and go immediately back to the counter to take orders and pack food without washing his hands in between . Several times ...	
0	The ambiance , location , and live music were fantastic . I even enjoyed the Downtown Teatini which was delicious ! The menu , however , was lacking in vegan and / or vegetarian options . I had the apple salad which was disappointing . It was simply a house salad with sliced apples on the side . We waited so long to get it , I thought it would be worth the wait . Not the case .	
0	$ 40 cover for guys , $ 20 for girls . Drinks are normal club prices . This club reminds me of a 2 story Bank ( at the Bellagio ) . No air ventilation , filled with smoke and jackass bartenders makes me never want to go here again unless either TIESTO is spinning , or I get in for free . I 'll stick with XS or try Vanity	
0	This is a terrible bar ! Terrible ! They drove out all of the good staff due to the owners insane rants . They have a strange smell , their pints aren ' t , they are in undersized glasses to look like pints . They are over priced , and the food quality has seriously suffered in the last year . Save the trouble and go next door to san tan brewery !	
0	Read all of the positive reviews so we went to Le Peep this past Mother 's Day . Very disappointed ! The food is very average . We ordered the sausage skillet , omelet and pancakes . All were over cooked . The decor is very dated and desperately needs an update . Will not be returning .	
1	I went to a Bob Marley laser show as a ' favor ' for my husband ... the lasers were really cool . I would not recommend them if you are prone to migraines , or have a neuro disorder , such as seizures . I think if the music was more my taste , it would have been awesome .	
1	A professional esthetician and one - woman show , Debbie customizes each treatment to suit your skin and your mood . She is savvy and experienced , staying abreast of the latest developments in the field . A monthly facial with Debbie is something I wouldn 't miss . She also carries a great selection of products , and I 'm always delighted with the results !	
1	After being a client at a studio ( c ) in sundial plaza and paying a ridiculous amount ( $ 500 ) for the standard cut and color I decided to try salon chella . So happy that I did . Not only was the price 1 / 4 of the cost at the other salon , the result was 10 times better ! Go see Kim .	
0	The food was fine , but not worth trying again . I got sesame chicken and it was pretty good , but the Hunan beef had very little meat and tasted nothing like normal Hunan . The dumplings were ok , but the sauce was strange and sweet and they forgot my egg roll . All in all it was not terrible , but it was at best ok .	
0	If hanging around a bunch a douchy frat boys is your style then get here early BC you wont want to miss out on all of the fun . The place is dingy and the food really stinks . As bars go this is the kind of spot that high schoolers would go to with their fake ids and would fit right in .	
1	I love this place . It 's unique . It 's not New York thin with little cheese and cut in wedges . Great sauce , great crust , great sausage , lots of cheese , cut in little squares . Awesome . Order with extra sauce . Good stuff . You can find cheaper pizza but not much better around here . Yum .	
1	Over the past couple of years , I have been in here a few times for gifts . A few things I like about Little Luxuries : free giftwrapping , nice selection of colorful stainless steel water bottles , excellent cards , and cute sunglasses for $ 10 .	
0	Service here sucks . I love the food still . But the service is so bad , I never want to come back . Honestly . Sorry Zinc , ya 'll need to get new servers or some shit . AWFUL service . AWFUL management .	
1	SO much fun ! I went here last weekend and had a total blast . The staff and crowd are beyond friendly . If you 're looking for cheap well made drinks , and a great environment check it out ! There is a cover , which doubled as a drink voucher so no big deal . The Drag show on Friday 's rocks ! ! Worth stopping by .	
1	I came here with a freebie gyro coupon , and I must say it was way bigger than expected , not dry and the yogurt sauce was tasty , but wish I had a little more , as I ate half and save half for the next day , with no sauce : ( . Yes the average cost for a gyro is $ 7 - 8 , which is about right ... And service was fast and friendly ...	
1	Very welcoming vibe , and great service . I love this casual joint . Today was my very first visit there . But I 'll certainly be back again . Especially for their out of this world roast beef sandwich and spinach salad .	
0	I was hungry and it was late . I did not feel like eating McDonalds or any of the other garbage on the strip . My friend told me that there is a Korean restaurant that 's open pretty late so I decided to try this place . I had the tofu soup which was not spicy and lacked flavor . I also had their dumplings which did not taste that good .	
1	I really like this place . The food is consistent and high quality , and the prices and service are excellent . They are often busy and the actual restaurant decor , etc . is nothing special , but you are there for the food , right ?	
0	Great service , beer selection , and cozy atmosphere . Avoid the pretzels and house brats . Maybe i got an old pretzel but quality control is badly needed there . Bratwurst was way too modern and did not taste good . Stick with traditional German food and i will come back .	
0	This place is soooo overrated . Food is not that great AT ALL . Decent , but terribly overpriced . Decor is beyond cheesy -- they 're really trying way too hard . And to list this place as Cuban is laughable .	
1	I love this place ! Been coming here since 2000 when I moved here from Hawaii . Whenever I need my comfort food I order the fried saimin . It 's the best ! But today I tried the hot wings and I 'm upset I haven 't ordered them before because they 're so ono ! A little sweet with some spiciness to it . And still crispy too . I highly recommend !	
1	I 've been back twice since my last review . On our last visit , we were there after midnight and the drinks definitely aren 't as good at full price . Happy Hour is the way to go .	
