label	text1	text2
2	They were building a new hall for it , to be constructed only of natural materials and hand labor , but that was a project that would take long months still .	The new hall was to be built using wood and rock .
0	The exhibits are entertaining and educational for all age groups , posing questions about our roles as managers of the earth 's resources and the future of the planet .	The exhibit neglected to entertain and educate all age groups .
2	yeah i did too and then yeah uh i 'm pretty diversified too i i don 't i don 't like acid rock either i 've i grew up in a small town so uh the only we only had one radio station so it was country music but then uh when i	I don 't like acid rock but I 'm pretty diversified , the small town radio station I grew up near only played country music but I listened to other things online .
0	While many items are attractive and inexpensive , the impracticality of taking them home especially since wicker is not expensive in most parts of the world might suggest opting for other souvenir items .	Wicker is too expensive for most people to own .
0	Like GAO 's other units , OSI expects that an agency will promptly comply with requests for access to its records and to agency personnel directly involved with the matter under investigation .	The OSI doesn 't go through legal channels to get its work done .
1	In any case , it 's hard to imagine Clinton 's vice president , Al Gore , accepting bundles of cash in his White House office as Spiro Agnew did .	It 's very unlikely that VP Al Gore would be as foolish as Spiro Agnew to accept money in his White House office .
2	and we 've i had having both of them natural the first one was natural and going natural the second and and it was it 's rough but it 's not as as bad as i thought it would be	I did almost opt in a for a c - section
0	We generated emissions estimates for the Clear Skies Act control scenario using the same set of economic activity projections as the baseline but with additional emissions controls consistent with the Clear Skies Act caps .	The emissions have been calculated using economic activity as baseline .
0	but as far as major crime there didn 't seem to be as you know one of those nice little small towns and nothing ever happened and it would be nice to kind of get back into that so	There were murders every month in that small town .
0	On the rear wall is the Shiva Mahesamurti , a bust of Shiva as the Supreme Lord , while Bhairava the angry destroyer looks to the left and his sensuous aspect looks to the right .	The rear wall contains an fountain and a waterfall .
1	Like Seattle 's software , bookselling , and coffee tycoons , Chihuly has triumphed by marketing and branding the hell out of his product , elevating it to something at once precious and ubiquitous .	Chihuly has done a lot of advertising for their product .
1	By the way , if you come acrosea menu offering filete de pescado a la romana con patatas fritas , don 't accuse the restaurant of putting on airs it 's the correct Spanish way to say fish and chips .	IF you see filete de pescada a la romana con patetas fritas on the menu , you should know it just means fish and chips .
2	In June , at the Annual Conference of Chief Justices - Conference of State Court Administrators , LSC held two sessions on successful self help initiatives , and met informally with judges and administrators to examine potential and existing pro se partnerships between civil court systems and legal services programs .	At this year 's conference and last ' s , LSC was successful in running talks and liaising with members of the legal community .
0	Applying the VSLY approach to the four categories of acute mortality results in four separate sets of values for an avoided premature mortality based on age and cause of death .	Applying the YMCA approach can lead to a healthy life .
0	Colleagues describe Glass as an extraordinarily hard - working and personable 25 - year-old who gladly pulled all - nighters to improve his pieces whenever his editors asked him to .	Glass is a lazy 25 - year old worker who barely puts effort into his work .
1	Both men are noted risk - takers and cutting - edge improvisers whose penchant for the maniacal makes them ideal partners ( Karl Stark , the Philadelphia Inquirer ) . Gene Seymour writes in Newsday that there 's a sense of play between the two that 's almost kinda sweet .	They both were known for taking risks and for the improvising skills .
2	i think if it were to be uh if it were to be um if it were to be hold hold on a second please someone just walked in the door	I must see who came in because I need new custumers .
2	Program staff from the Office of Information Management reviewed Case Service Reports ( CSR ) for 1991 through 2000 to discern trends in the types and numbers of cases closed by grantees .	The OIM reviewed the reports to find trends in the types and numbers of probono cases .
2	He must sense the colt 's terror of the rope , his horror of the strange human smell the man odor which was so frightening that a blanket hung up at a water hole could keep wild horses away from the liquid they craved .	Some people do not sense how the colt reacts to the rope .
0	The book strands the reader in the musty groves of academe and mutes the passions of the subtitle , says Jungian analyst Claire Douglas in the Washington Post Book World . ( Harvard University Press plugs the book . )	Douglas was interviewed by the New York Times .
0	and uh i i think there you know it 's a pretty good option to have of course the 401K 401K is is a good you know it 's a good savings vehicle	I would not advise you to go into a 401k because it is a terrible way to save money .
0	yeah i i like that i i watch that a couple of times a week um it comes on like at nine o ' clock at night and i really don 't have any like situation comedies that i watch regularly i i have seen that um	I have so many shows that I watch religiously .
0	In fact , the hammock was an Amerindian invention that remains with us today ; it is an object which , more than any other , evokes an image of a warm sunny day on a tropical isle .	Hammocks don 't exist .
0	i would i would love to go there i mean like again again not now but at some point to go see what what this is like i mean this this is am azing because this is this is an this is an example of an entirely different culture that wants to be like us like you said before as well so it 'd be interesting to watch	I think I would hate traveling there because it 's so similar to our own culture .
1	As advertising budgets become more fragmented , it 's easy to imagine a situation in which ad agencies serve primarily to orchestrate production teams , bringing in art directors and copywriters for specific ad campaigns rather than keeping a whole staff on hand .	With more fragmented ad budgets it is easy to imagine that ad agencies are going to focus on directing different teams .
1	how with uh the work load kids have nowadays and what often most college students i 'm like maybe when we went to school i don 't know how long ago you went but	School workloads are higher these days for kids .
2	Follow the N - 332 a little farther to Vera , then take the road to Garrucha and the coast ( the N - 340 continues inland until Almeraa ) .	Garrucha is a popular tourist destination .
0	anyway maybe you know maybe it 'll it 'll help in some way but i don 't know there there there definitely even with the few disadvantages like that are far better than the alternative	I probably will not help in any way at all .
1	Vesuvius blotted out the flourishing town along with Herculaneum on 24 August a . d . 79 , burying it under 7 m ( 23 ft ) of It is still being slowly excavated .	Vesuvius buried everything in ash .
0	yeah and it seems a lot of times that uh especially in criminals that their rights are so protected but what about the rights of you know the rest of society i mean we 're protecting this person 's rights who has broken the law	The rights of criminals don 't seem to matter much at all .
1	well no i don 't think they can they can force another company to not drug test me just by saying that i i didn 't i mean they they don 't know that i don 't use drugs they just tested me once	Even though they tested me one time , it 's not proof enough that I don 't use drugs and they can 't make another company decide not to test me for narcotics .
2	but when you anytime you see a nation go in and just overtake it and it 's take it take authority take control it 's a i believe it 's a spiritual	but anytime you witness one country taking over the government of another
1	Bayonne is a good town to visit on foot , with a pedestrian shopping area around the 13th - century cathedral , many parks , ramparts , and the quays along the two rivers .	There is a lot of pedestrian traffic in Bayonne .
2	a cousin so uh uh but anyhow we got uh we got a nice uh picture and it came in an envelope that says Dances with Wolves so we 've got to uh try to get out there and see that one	The picture showed the main characters kissing in the rain .
2	Its well - tended ( by the federal government ) parks , monuments , mansions , embassies , and museums can compare with those of any city in the world .	Many cities around the world have nice parks , monuments , and embassies .
2	the uniformed services , recognize that promotional material received by a uniformed service member traveling on official business at government expense belongs to the government and must be relinquished in accordance with service regulations .	There are plenty of laws and rules associated with it .
2	Its present - day name , meaning everlasting peace , was proposed by Britain as part of its diplomatic contribution to the end of the bloody feuds between Chinese secret societies fighting over control of the tin - mining industry in the 1870s .	The tin - mining industry was the biggest money maker of the century .
0	2 - 6 A recent analysis of 12 randomized trials , each of which was limited to one session and consisted of less than one hour of motivational counseling , demonstrated that heavy drinkers were twice as likely to moderate their drinking when compared with those who did not receive an intervention .	An analysis showed that intervention did not help heavy drinkers .
0	Commissioned in 1597 by the Valide Sultan Safiye , mother of Mehmet III , it was not completed until 1663 , making the Yeni Camii the youngest of Istanbul 's classical mosques .	It took one year for the mosque to be built .
1	Today in the Western District , you can still wander narrow streets lined with small traditional shops selling ginseng , medicinal herbs , incense , tea , and funeral objects .	Traditional healing plants are often sold in the Western District .
1	and i talked to someone about the uh the uh education system i forget exactly what the focus was on that one but that was fairly interesting and i 've talked to somebody about credit card usage	I talked to someone about the education system and credit card usage .
1	Room 4 : Andrea Mantegna ( a brother - in-law of the Bellini family ) shows why St . George , the dragon - killer , became the most appropriate patron saint for England .	The patron saint of the English is St . George , the dragon - killer .
1	All hotels are of a high standard , with private bath , air - conditioning , television , and telephone ; most have king- or queen - sized beds .	Most of the hotels have king or queen sized beds and air - conditioning .
2	During Kosovo , Nickles said publicly that he had told President Clinton , I don 't think that we should begin bombing unless and until the Serbs really begin a very significant massacre .	President Clinton did not seem to follow Nickles ' advice .
1	To be sure , the Army 's program insists , though more vaguely than people admit , that affirmative - action beneficiaries must meet the same minimum qualifications as their white counterparts .	The Army says that those under affirmative - action need to be just as qualified .
2	One of the nice things about Java is that the most difficult parts of C ( indirection and pointer arithmetic , among other things ) have been left out of the language , while other convenience features unavailable in C ( such as memory management ) have been added to it .	C is still more popular than Java is .
0	To kick off its new program , DWP launched a publicity campaign against benefit cheats to shift public attitude and promote intolerance toward those who defraud the benefit system .	The program was launched as quietly as possibly .
2	Until the implementation of the State Planning Initiative , determining service areas in a given state was more a product of geographic and historical happenstance than a reasoned judgment about the precise configuration that would yield the best legal services system for the greatest number of clients .	The results of the new approach to determining service area speak for themselves as client are becoming more satisfied with them .
0	The temple enshrines a 5 - m ( 16 - ft ) standing figure of Kannon , the Goddess of Mercy , said to have been carved more than 1 , 000 years ago from the trunk of a single Judas tree .	The figure of Kannon is said to have been carved from a cedar tree .
1	Jerry Falwell apologized for saying the Antichrist must be Jewish . At a prayer breakfast , he said , I apologize to my Jewish friends here and around the world and I apologize to the Christians here for having created any kind of rift .	Jerry Falwell apologized to Jewish people .
0	Over the past eight years , the school acquired over $ 88 million of real estate in the Allston section of Boston without revealing its identity to prospective sellers .	Over the past eight years , the school sold more than 88 million in real estate throughout all of Boston without revealing its identity .
2	well they say these big icebergs that you see floating out here in the north Atlantic then you see the tip of them they look like small mountains and that 's only like one third of the iceberg the rest of it submerged under the water	Icebergs are caused by man made climate change .
2	But the envelope that continues to grow each year is the one with pictures of him with President Bush and first lady Laura Bush , along with Christmas cards he 's received from the couple over the years .	Bush sends Christmas cards to voters .
1	With the arrival of the railways in the mid - 1800s , the city grew almost exponentially as new lines led to the spread of Victorian suburbs such as Marchmont and Morningside .	A lot of people moved into the city because of the railroads that were built which gave the people easy access to move to there .
0	A second , deeply eroded stone obelisk is known as the Column of Constantine Porphyrogenitus , as an inscription on its base records that the emperor of that name ( a . d . 913 959 ) had it restored and sheathed in gilded bronze plates .	The inscription on the obelisk says that Constantine Porphyrogenitus wanted to have it torn down , but never got around to it .
0	you know uh as a country the United States uh i think our hands are tied as far as as as any further involvement until the UN sanctions it in fact it really was to begin with	I bet there is a lot more we can do regarding before the UN sanctions .
1	Bob White , a respected Baltimore memorabilia dealer and owner of one of the world 's largest collection of shrunken heads ( 35 and counting ) , says the Vietnam trophy skulls would find buyers .	Bob White claims that some people will buy Vietnam trophy skulls .
0	it doesn 't matter right Colorado wasn 't bad for that because um it so at least in Colorado Springs where we lived it was so sunny most of the time	It was snowy often in Colorado Springs .
2	i do i do find that the majority the majority of teachers in our group are very professional but then of course we 're a stable community and many of them have been in the system for twenty years which i just can 't think you 'd find that in a large city school	Being at a school for a long time results in better teaching .
1	Just passing through , you may be reminded of a minor town in the French provinces , except for its magnificent seaside setting at the foot of Mount Soufriyre 's green slopes .	It is a reminder of a minor town in the French provinces except it has a seaside setting .
2	and the the waitress never once came behind me um um on our side of the table she reached across the table she never once asked if we wanted coffee we had to grab onto someone else they didn ' t	I believe the waitress was avoiding us on purpose because she doesn 't like tips .
2	and he goes do you want to dance i turn around and go what he goes do you want to dance i go no no he goes oh oh i 'm sorry i go yeah you better be i go you better be so	I felt quite uncomfortable when the stranger asked me to dance .
2	According to the Center for Social Development , as of January 2001 , 29 states had passed legislation establishing IDA programs , and 32 states had incorporated IDAs into their TANF plans .	As of January 2001 , 29 states had passed legislation making McDonald 's even tastier .
2	and uh his his big thing is that he can take pieces of little bits and pieces of string and baling wire and turn them into fantastic different things he took a car battery and some wire and two washers one time and made a welder	He is well known for making these amazing things .
0	GAO relies on a workforce of highly trained professionals who hold degrees in many academic disciplines , such as accounting , law , engineering , public and business administration , economics , and the social and physical sciences .	GAO only hires people from accounting backgrounds .
1	The principal , during the meeting with the parents , had painted grand visions for the future - in two years he planned to open four more school in the city ( one fully configured for gaming exclusively on Korean servers ) and a school in every town where the computer user saturation level was above 23 percent . .	The principal wanted to open four more schools .
2	In a 1994 Washington Post story she says that after being contacted by reporter Michael Isikoff , who wanted to know about events on the Clinton plane , she relayed news of the phone call to Debra Schiff , who , in turn , relayed it to Clinton aide Bruce Lindsey .	Clinton was able to keep well informed due to widespread sources of information .
0	For that to happen , the top leadership in each agency has to initiate results - oriented management , keep the agency focused on it , and embed its principles in the organization 's basic approach to doing business .	Under no circumstance shall the agency be kept focused on it .
2	sweets , the great Ibiza weakness , from typical Balearic sweet breakfast rolls ( ensaimadas ) to graixonera , a kind of bread pudding , and flane , a tart made with fresh goat 's cheese and mint .	All the delights in the range are all delicious .
0	kind of yeah they have the three choices on video and it 's usually real funny because they 'll usually get someone in there that half the time the dates didn 't work out at all and they have to tell about their date and how it went and	The dates were awesome .
0	However , greater absorber capacities are being offered outside of the U . S . 9 While the sum of the time estimated to complete individual tasks generally exceeds the overall estimated installation time , the overall installation schedule accounts for overlap in these tasks .	Installation times are actually shorter than the installation time estimates provided .
2	i think they will as long as they can but the problem obviously is the cost of health care as you know it 's just going completely out of sight	This trend is going to continue until the problem is tackled .
1	So sacred are the confines of the Temple site that strictly observant Jews dare not even come here , for fear of walking on the unknown spot where the Holy of Holies ( sacred chamber ) of the Jerusalem Temple once stood .	The Temple provides an extremely holy spot for religious Jews .
0	Some suggest that the law require employers to offer both a managed - care plan and an indemnity plan , as it did in the 1970s when HMOs were first created .	HMO stands for : Harry Married Owl .
2	This is one of several endeavors by an ad hoc pro se group that has continued to work jointly on enhancements for pro se since it was first organized , in 2000 at LSC 's charter TIG Conference .	This is one of several endeavors by an ad hoc pro se group , this group make funky music for all .
2	The sportswriters had a potential story Jordan might not be the high scorer on his team for the third consecutive game , something that hasn 't happened in years .	The sportswriters had many potential stories , but Jordan 's was the biggest .
1	and the doctor said you didn 't do anything there 's only a one in five hundred chance that the radiologist will call you that was Tuesday night and Wednesday night the radiologist called me at work and uh i was on crutches and he said i think you better call an orthopedist	On Tuesday night I talked to the doctor , and on Wednesday the radiologist told me to call an orthopedist .
1	I think it 's worked , ' she said about a month later before going out to a club , and her father had a vague impression that there were more or less three zits less on his daughter 's face .	The father thought there were around three zits less on his daughter 's face .
0	In submitting the state plan , Melville D . Miller Jr . , president of Legal Services of New Jersey , argued that the Passaic County office 's alleged problems made it an undesirable merger partner .	Melville D . Miller was eager to pursue a merger with the Passaic County office .
0	Lawyers , poets , city councilmen , and starving musicians partake day and night of its garden setting and large menu featuring items with names of historic Las Vegas importance .	Only well paid professionals can afford to eat there .
0	Downtown Kingston , once a model of British colonial pomp and circumstance , is now surrounded by some of the poorest and most densely populated neighborhoods in the city .	Downtown Kingston has been very poor since the beginning of the city .
2	The need for federal agencies to protect sensitive and critical , but unclassified , federal data has been recognized for years in various laws , including the Privacy Act of 1974 , the Paperwork Reduction Act of 1995 , and the Computer	The need for federal agencies to murder people is high
1	For a last panoramic sunset view of the city dominated by the terracotta cupola of the Duomo , take a bus or taxi to the vast Piazzale Michelangelo ( anchored by a second copy of his David ) .	Piazzale Michelangelo is a sunset view .
1	Not only does the system make life easier for people who can 't afford a lawyer , but it also might improve efficiency in the courts because the forms , which are printed out when completed , are easy to read and are being filled out correctly , the study found .	The study concluded that those who could not afford legal aid benefited from the printed materials .
1	The enduring popular appeal of St . Francis ( 1182 1226 ) has turned his native pink - hued town into Italy 's major pilgrimage destination , second only to Rome .	St . Francis ' town became a very popular pilgrimage destination .
1	If country A has twice as many inhabitants as country B , then the slope and intercept of A 's cost function will be twice as large as the slope and intercept of B 's cost function .	Population is shown with slope and intercept .
2	In other words , averting a HI shortfall for 75 years now would require an increase in payroll taxes by 1 . 97 percent ( a 68 - percent increase over the 2001 rate paid by employers and workers47 ) , a cut in HI spending by 37 percent , or some combination of the two .	An HI shortfall would result in defaulting on several bond issues .
1	The Galaxy 6 Theaters in Hollywood , the AMC Century 14 Theaters in the Century Cityshopping center , and the Universal City18 Cinemas next to Universal Studios are other popular cinema complexes .	There are several popular cinemas next to Universal Studios .
0	But in fact , there have been changes , many of them due to economic progress , new construction , and other factors that influence cities all over the world .	New construction and the progress of the economy have not resulted in any changes .
1	As the Comptroller General of the United States , it is a pleasure to appear before you today to present the General Accounting Office 's ( GAO ' s ) budget request for fiscal year 2002 .	The Comptroller General of the United States was happy to present the GAO budget .
0	Highlights of the vast interior include the Royal Chapel , a gem of high Baroque ; the State Apartments , in which Louis XIV used to entertain ; the Salon de Diane , where he would try his hand at billiards ; and the glittering Hall of Mirrors ( Galerie des Glaces ) , 73 m ( 240 ft ) long and built to catch the setting sun in 17 tall , arched panels of mirrors .	The Salon de Diane had been scrapped from the original plans .
0	Despite the hard work and the advancements of the last thirty years , economic and social inequality coupled with racial and gender - based discrimination continues to be the central reality of our clients ' lives .	The reality of our clients ' lives has nothing to do with racial discrimination .
1	You should avoid drinking tap water , and stick to bottled mineral water , which is easily available everywhere maden suyu is carbonated mineral water , memba suyu is still mineral water .	Tap water is often unsafe to drink in Italy and drinking bottled water is recommended .
0	they won 't be as functional as like a cassette player where if you heard something you could record it you know uh if you have i guess if you wanted to record something to play out in your car or something that you 'd heard or that you owned an album of so CDs won 't be nearly as handy	Cassettes are obsolete , no one uses them anymore .
1	to go beat up on people and i think that i think we need to a little more justice at home i 'm not sure how we get that whether there 's a connection there but	We need to be more just at home .
0	Perhaps more to the point , Cassidy has made it clear in earlier writing that he does not like mainstream economists , and he may have been overly eager to accept a story that puts them in a bad light .	Cassidy was loyal to his mainstream economist pals , and exercised his editorial control to present them in a positive light .
2	Return to Foog 's Gate the name and age of the gate remain a source of debate to enter the upper ward and the oldest parts of the castle .	No one knows when Foog 's Gate was built but it was at least 500 years ago .
0	Interviewed by the British Journalism Review about the extent of his personal interference in the editorial policies of his newspapers , which include the Independent , Tony O ' Reilly , chairman of the Heinz food company , said he gives his editors absolutely free rein provided they abide by some general rules .	Tony O ' Reilly claims to personally check each story before it goes out .
0	Among the Frequently Asked Questions FEMA posts on its Web site is the I think that some people in my neighborhood are trying to cheat the federal government out of disaster money .	FEMA does not have a Web site at all .
1	yeah it 's um it 's in the other room i don 't know if we have enough time for it it 's real easy one of the unique things in this like a pound of ground beef some bread crumbs um an egg um	it 's not difficult to make
2	and the same thing you know every almost every college in Maryland is recycling office paper but you know in the giant bins around and it 's surprising how much	the college in town recycled several tons of office paper last year
0	uh - huh um and when you turn it over you 'll see that very same pattern uh it will be fainter of course but it will be that same way and the machine made ones they don 't they don 't look like that	The machine made ones have a distinct pattern on them .
1	The Los Angeles Times attributed the crash to a piloting error by Kennedy , but a tidal wave of eulogies ( including this one from the Washington Post ) blamed a curse on the Kennedy clan .	The eulogies placed the blame on the Kennedy curse although it was said the crash was due to a piloting error .
0	It 's not exactly perjury , but the LAT observes that during yesterday 's proceedings , Ken Starr sat at the witness table on top of a briefcase , which made him appear taller .	Starr is a very tall man .
0	The onliest time that Marse Robert ever scolded me , said William Mack Lee , in de whole fo ' years dat I followed him through the wah , was , down in de Wilderness -- Seven Pines -- near Richmond .	William Mack Lee said that Robert scolded him countless times .
2	In other words , the main victims of ( to use another of Reich 's phrases ) the new economy are not the few thousand managers who have become hamburger flippers but the tens of millions of hamburger flippers , janitors , and so on whose real wages have been declining 1or 2 percent per year for the last two decades .	Wages have been declining across the board for the past 25 years .
1	The U . S . has been able to invest more than it saves by borrowing from abroad , but economists question whether this is a viable strategy for the long term .	The U . S . has been able to invest more than it saves by borrowing from abroad .
0	The award , given to only a select few alumni , will be presented at 7 : 30 tonight at a reception on Moravian 's Priscilla Payne Hurd campus .	Morovian stopped giving out the award in 1972 .
0	It is clear that fixing the wrong problems , or even worse , fixing the right problems poorly , could cause more harm than good in our efforts to defend our country against terrorism .	It doesn 't matter if we focus on the wrong problems or fix the right problems in the wrong way when fighting terrorism .
2	It was people who advocate democracy who sold us like cotton and cows from one plantation to another , he told a gasping crowd at New York 's City College .	The comment sent the crowd into a frenzy and the place turned into a mob scene .
1	The Ainu , an ethnically distinct community regarded by anthropologists as the islands ' original settlers and now grouped almost exclusively in Hokkaido , campaign for civil rights in a movement similar to that of Native Americans in the US .	The original settlers of Japan ( the Ainu ) are mostly all in Hokkaido today .
1	After all , as Callie had agreed last night , the late Republic of Texas was a very large strip of country , housing a multitude of native sons , from the planting families of the Brazos to the ranchers in crude cabins of the Brasado .	The Republic of Texas was home to many native americans .
0	The principles offered in this guide are intended to provide insight into what CIOs at leading organizations consider critical to their success , and provide advice to federal CIOs and senior agency management as they work to improve the use of information technology and management in the federal government .	The principles in the guide do not provide any insight relating to successful CIOs .
2	All of the agencies that we examined had IT initiatives in both of these areas , but the size , scope , and specific elements of those initiatives differed both between and within the agencies .	All of the agencies had initiates for IT that different greatly in how many employees they had .
2	You can feed in data as to the hour , day , month and year , turn the cranks , and the planets there will turn to their proper position exactly as the real planets should run .	The program requires date and time to put the planets in their correct position .
2	That idea bore fruit in 1292 with the casting of the 120 - ton Daibutsu in the courtyard of Kotoku - in temple after Mr . Fuji , probably the most photographed icon of Japan .	The Daibutsu actually receives more visitors than any other Japanese attraction .
1	Begun in 1143 , its arcaded facade varies the patterns of its four tiers of columns sculpted , striped , scrolled , chevroned in pink , green , black , or white marble .	Some columns are chevroned in pink , green , black or white marble .
1	uh - huh you know i 've heard we have a couple of friends that goes to Washington quite often and that must be the thing they really hadn 't either they went to the Memorial you know because when they go it 's on business it 's not really just to getting to sight see	We have friends that go to Washington often .
0	You choose from thousands of distinct topics and companies , and have relevant articles from over 630 sources delivered to you by e - mail , or to a personalized Web page .	You are limited to just one topic at a time .
0	The town tumbles down the southern end of the Mount of Olives , which is known here as the Mount of Offense , a name acquired in the time of Solomon .	The Mount of Offense was named after Gomorra .
0	Even sexual assaults are increasing although this might reflect a reduction of social stigma in what remains a deeply conservative society , where previously the number of reported incidents was severely constrained .	Japan has one of the highest rates of sexual assault in the world .
0	It recreates in stone the field tent the pharaoh used when on military campaigns , with the central row of columns higher than the outer , meant to hold an imaginary canvas high above the head .	The pharoah did not use a stone field t ent .
2	Two Franciscan churches built over Crusader and Byzantine ruins are said to be the sites of these events ; today there are also Russian and Greek Orthodox convents in the village .	The Franciscan churches used the stones from the Crusader ruins .
1	Foner quotes David Lilienthal , chairman of the Atomic Energy Commission who , in 1952 , By freedom , I mean essentially freedom to choose to the maximum degree possible .	David Lilienthal is the original source of this quote , explaining his philosophical beliefs on freedom and its appropriate effects upon choice .
1	we 've got a couple of Live Oaks in the front yard and of course they 're they weren 't native to this particular spot but they seem to have done pretty good and	The live Oaks are not native to this area but they 've done good in our front yard .
1	The National Technology Assistance Project ( NTAP ) coordinated by the Legal Aid Society of Orange County will help grantees with management or technology issues arising from their grants .	Grantees sometimes encounter management or technology issues related to their grants .
2	Under King Alfonso XIII neither dictatorship nor constitutional government was able to create and sustain domestic tranquillity , with the result that following anti - royalist election results in 1931 the king went into exile .	There are many Kngs that have failed to govern over the centuries .
2	i i can 't identify them either i just like them i couldn 't i know which ones come next but i don 't even know their names most of them i don 't know their names of the song but i i can identify them but i like that and i like um course i i like classical music and uh	Identifying the songs were difficult , but I like that .
0	Educating users on the terminology of internal control reporting , such as reportable conditions , was also urged so that the users and capital markets do not over react in interpreting the internal control reports .	The education of users was deemed too unimportant to implement .
0	The first infirmary was founded in 1737 ; in 1805 the Edinburgh Medical and Surgical Journal was the first in the world published to promote discussion and knowledge of medicine .	The first infirnery was discovered in the 1500s .
1	and i 'm going to i 'm going to be the primary caretaker and you know and then then take care of the children because we don 't want to put them in day care and this and that i think most Americans would feel funny about that and maybe sort of feel like he isn 't that success that he could have been	Since I want to take care of the children , I am going to become the primary caregiver , even though most Americans feel uncomfortable and say that you e isn 't successful .
1	yeah well it 's like i said you know the different there are different reasons for different things like that and you know hey you 're right health is one thing that just	Like I said , there are distinct things for distinct reasons like that and health is one of them .
2	In addition , PDD 63 recognized the importance of establishing mechanisms for sharing information on system vulnerabilities , threats , intrusions , and anomalies so that both government and industry could better prepare to warn and defend against computer - based attacks .	The industry could be vulnerable to computer attacks .
2	SPRINGFIELD -- Registration fees for Illinois lawyers could jump as much as $ 49 a year if lawmakers adopt two separate measures to bolster pro - bono services and support for lawyers with drug and alcohol problems .	Pro - bono services are offered free of charge by lawyers , often for charity and good causes .
1	if they catch it they think that i 'm you know i 'm on drugs and they send me and and have me uh you know go through this this thing you know yeah	if they catch it they will assume that I 'm me on drugs , they will then send me this thing I have to go through
1	The new constitution , tailor - made to de Gaulle 's authoritarian requirements , placed the president above parliament , where he could pursue his own policies outside the messy arena of party politics .	The new constitution was authoritarian .
2	In accordance with the direction of the Joint Committee of Conference concerning the 2002 appropriation for the Postal Service , the Postal Rate Commission hereby transmits its report on the scope of existing authority of the United States Postal Service under current postal laws and regulations to introduce new products and services and to enter into negotiated service agreements with individual customers or groups of customers .	The Postal Service handles mail and deliveries in the United States .
1	and uh i there 's certainly other people who go out uh canoeing i mean there 's usually lots and lots of ponds particularly uh for canoeing and you know there are places you can drive in and park and they 've got the usual kinds of campgrounds and stuff but uh you can also just you know bushwack or go on semi trailed areas and just get three days from any place that 's civilization	There are plenty of people who canoe .
1	i kind of wonder you know gosh if i could sit on the bench and earn five hundred thousand dollars a year i 'd just be happy to sit there	I would not mind just sitting on the bench and earning hundreds of thousands of dollars .
2	Station IV ( Jesus meets his mother ) : A small shrine near the entrance to Our Lady of the Spasm Armenian Catholic Church commemorates the meeting of Mary and Jesus .	The shrine was made to celebrate Jesus .
1	The Banquet Honey - Roasted Turkey Meal offered literally a single slice of cold - cut-style turkey -- about one - eighth of an inch thick -- on a sparse bed of hopelessly damp and chewy stuffing .	The turkey meal did not have large portions at all .
1	right rather than have to retrial the whole whole thing and spend all the money for people to you know go back to court and all the lawyers and i mean it just winds up costing the taxpayers a fortune you know a fortune to keep doing that	Going back to trial will cost a lot of money .
0	In his immensely tiresome memoir , Confessions of an Advertising Man , David Ogilvy wrote , If you can make yourself indispensable to a client , you will never be fired .	David Ogilvy never thought that his life was import enough to deserve a memoir .
1	We saw that , despite vigorous efforts to increase diversity in state justice communities and particularly in leadership positions , the ethnic profiles of our executive directors remained virtually unchanged , and the number of women directors was significantly lower than their percentage in the attorney workforce .	Numerous attempts to increase diversity failed since the ethnic profiles of the executive directors remained unchanged .
0	and and i and i understand the way they feel about their husbands and wives being over there and all that but to get on camera and just oh this is so terrible i just i don 't what we 're going to do well i 'm thinking to myself	Their husbands and wives came back and they turned down all opportunities to get on camera .
0	yeah i 'd seen the storm you were talking about when it hit um up around the Chicago area uh they had a little film clip about how bad it was up there and i just could not believe how much ice that thing was carrying with it	The storm hit Pheonix
1	In making these decisions , Congress should consider the criteria presented earlier in my testimony , especially those related to agency transitions , such as mission relevancy , similar goals and objectives , leveraging effectiveness , and creating gains through consolidation .	I presented testimony before Congress regarding business practices .
2	Richardson 's need to make Picasso into a serious artist and an honorable man ( instead of the inspired poetic rascal he actually was ) deforms , above all , his account of Picasso 's relations with women , he writes .	Picasso had interesting relations with women due to his manners .
1	right and it 's one of those things it 's it 's it 's so hard to measure uh what what what the damage is it 's it 's kind of like uh	It 's a thing that is hard to manage what the damage is .
0	The SUM06 is the sum of the ozone concentrations for every hour that exceeds 0 . 06 parts per million ( ppm ) within a 12 - hour period from 8 am to 8 pm in the months of May to September .	The SUM06 is the sum of the ozone concentrations for every hour that exceeds 0 . 78 parts per million .
0	When auditors conclude that this type of fraud or illegal act either has occurred or is likely to have occurred , they should ask those authorities and / or legal counsel if reporting certain information about that fraud or illegal act would compromise investigative or legal proceedings .	Reporting on fraud will never compromise legal proceedings .
2	If one mailer were large enough to provide that mass , or nearly provide it , that mailer , by threatening to leave the Postal Service , might be able to negotiate extremely low rates .	The mailer might be able to get rates as low as one dollar .
1	In addition to the famo us shrines , you can explore more of this attractively scenic peninsula , with its national park , the haunting image of the sacred wedded rocks at Futamigaura beach , and the resort town of Kashikojima at the southern end of the Kintetsu railway 's Shima line .	Kashikojima is a resort town .
2	yeah yeah just like VCRs too yeah i thought of that too that if i wait it 'll get a lot less expensive and i can do without it for a while	I thought I would wait until it 's less than $ 20 .
2	but he pops up on the Dallas scene quite often as a matter of fact there was some talk about trying to get him involved with the team management in some sort of a coaching job	Since he shows up in the northern Dallas scene every week , they want to get him a coaching job .
