label	text1	text2
2	Rebound in US consumer spending . US consumer spending rebounded in July , a sign the economy may be emerging from an early summer decline . Consumer spending rose 0 . 8 last month , boosted by car and retail sales .	
0	Israeli Held Meetings With U . S . Analyst ( AP ) . AP - A senior Israeli diplomat in Washington has met with a Pentagon analyst being investigated by the FBI on suspicion he passed classified information to Israel , Israeli officials confirmed Monday .	
2	Regional House Price Declines Possible . WASHINGTON ( Reuters ) - U . S . housing industry economists on Monday cautioned that rapid house price gains in some areas of the country may not be sustainable .	
3	Intel Shrinks Transistor Size By 30 . pinkUZI writes quot ; Intel will announce that it has crammed 500 million transistors on to a single memory chip , shrinking them in size by 30 .	
2	US Airways Up on Labor Talks . US Airways # 39 ; ( UAIR : Nasdaq - news - research ) shares jumped almost 20 on news that management and pilots were back at the table , trying to hammer out an agreement on work concessions to save the company .	
3	Bryant Makes First Appearance at Trial ( AP ) . AP - NBA star Kobe Bryant arrived at his sexual assault trial Monday as attorneys in the case who spent the weekend poring over questionnaires prepared to question potential jurors individually .	
1	Language of goals what counts for tongue - tied Ronnie and Michael . England striker Michael Owen said his lack of Spanish and Ronaldo # 39 ; s lack of English did not hinder celebrations of the Brazilian # 39 ; s matchwinner for Real Madrid in Sunday # 39 ; s 1 - 0 win at Mallorca .	
2	Oil Drops Below $ 42 a Barrel . NEW YORK ( Reuters ) - U . S . oil prices fell more than $ 1 on Monday on continued profit - taking as producer - group OPEC eyed increases in the coming months in its tight spare capacity , countering worries over stumbling Iraqi oil exports .	
0	Al - Sadr Calls on Militia to Stop Fighting . BAGHDAD , Iraq - Rebel Shiite cleric Muqtada al - Sadr called for his followers across Iraq to end fighting against U . S . and Iraqi forces and is planning to join the political process in the coming days , an al - Sadr aide said Monday ...	
2	Regional Home Price Drop Possible . WASHINGTON ( Reuters ) - U . S . housing industry economists on Monday cautioned that rapid house price gains in some areas of the country may not be sustainable .	
1	Man U . and Everton play to scoreless draw . Manchester , England ( Sports Network ) - Manchester United # 39 ; s struggle continued on Monday when they failed to score in a 0 - 0 tie with Everton at Old Trafford .	
0	GOP Sharpens Attacks As Convention Opens . NEW YORK ( AP ) -- Sen . John McCain said Monday it was fair game to criticize Democrat John Kerry 's anti - war protests three decades ago , firing an opening salvo as Republicans at their national convention sought to portray President Bush as a strong wartime leader .	
0	11 Dead in a Car Bomb in Kabul . KABUL ( Masnet amp ; News Agencies ) - At least eleven people , including two US citizens , were killed when a truck bomb exploded in downtown Kabul in the second deadly blast to strike Afghanistan over the weekend .	
3	Microsoft spends 1bn to keep out the hackers . The growing threat of hackers and viruses has prompted Microsoft to roll out a billion- dollar upgrade of its Windows computer operating system to strengthen security .	
3	Juniper Takes Security to Endpoints . Juniper Networks ( Quote , Chart ) has launched a new initiative designed to improve interoperability of popular third - party antivirus and firewall measures with its own Secure Socket Layer ( define ) Virtual Private Network ( define ) appliances .	
2	SEC Probes United Rentals , Shares Drop . CHICAGO ( Reuters ) - U . S . securities regulators are investigating United Rentals Inc . URI . N and have subpoenaed some accounting records , the company said on Monday , sending its shares down 21 . 5 percent .	
0	New Chechen Leader Vows Peace , Poll Criticized . GROZNY , Russia ( Reuters ) - Chechnya 's new leader vowed on Monday to rebuild the shattered region and crush extremists , after winning an election condemned by rights groups as a stage - managed show and by Washington as seriously flawed .	
0	Africa takes tough stand on coups . The arrest of Margaret Thatcher 's son last week is the latest example of a crackdown on overthrows .	
3	Survey : IT spending to grow modestly next year . CIO confidence is up in third quarter , according to Forrester poll .	
3	Coming to a TV near you : Ads for desktop Linux . Linspire CEO points out that recent TV ads serve as indication of acceptance in mainstream populace .	
1	FOOTBALL : RAE KNEE SCAN HAS MCLEISH IN A SWEAT . ALEX RAE was in hospital yesterday for a scan on his injured knee after playing through the pain barrier in Sunday # 39 ; s Old Firm clash .	
0	Iraqi oil exports slump : report . NEAR daily attacks on pipelines and pumping stations had pushed down Iraq # 39 ; s oil exports to their lowest point in nearly a year , Britain # 39 ; s Financial Times newspaper reported today .	
2	Parts pinch shuts down Ford plant . Workers at the Ford plant in Hapeville are getting a second unexpected day off during the dog days of summer . The company has stopped assembly - line production at the plant today because of a continued parts shortage , a Ford official said .	
3	Orion Debuts Cluster Workstation . Orion Multisystems , a new company founded by former Transmeta ( Quote , Chart ) executives , debuted a family of workstations Monday that think and act like a cluster of servers .	
3	AT amp ; T Embraces Voice - over-Internet Telephony . AT amp ; T is attracted to Voice over IP because Internet telephony is cheaper to offer to businesses and consumers and requires less upfront investment than the old copper wire and traditional switching networks .	
1	Off - day would have been welcomed by Sox . After another disappointing road trip - the White Sox were 3 - 4 on a swing through Detroit and Cleveland - a day off sure would look enticing .	
0	MND confirms China pulling troops from drill . The Ministry of Defense confirmed yesterday that China # 39 ; s military had withdrawn most of its troops from Dongshan Island where it was to hold an annual war game , but would not say if the action indicated Beijing was calling off the maneuvers that simulate	
0	A Better Solution for Israel . The hysterical tone of Daniel Seidemann # 39 ; s plea to the next US administration to save Israel from itself serves no useful purpose op - ed , Aug . 26 .	
1	Braves Rally to Defeat Giants 7 - 6 ( AP ) . AP - Even with a big lead in the NL East , the Atlanta Braves aren 't taking anything for granted .	
1	Bryant Jury Selection Behind Closed Doors ( AP ) . AP - Prospective jurors in the Kobe Bryant rape case were asked their feelings on racial prejudice , interracial relationships , marital infidelity and justice for the rich and famous in an 82 - item questionnaire released Monday .	
3	IT seeing steady but slow growth : Forrester projects 7 percent ... . Tech companies waiting for a big resurgence in spending on computer hardware , software , networks and staff better plan to wait about four more years , Forrester Research projected yesterday .	
0	Japan should outsource more . The Japanese information services industry clocked up sales of 13 , 703 . 9 billion yen in fiscal 2001 , according to a report on selected service industries for 2001 released by the Ministry of Economy , Trade and Industry ( METI ) .	
1	White Sox Edge Phillies . Joe Borchard wows the crowd with the longest homer in the 14 - year history of U . S . Cellular Field as the White Sox edge the Phillies 9 - 8 .	
3	ANOTHER VOICE Sugary drinks bad for you . Many studies have linked the consumption of nondiet soda and fruit juices with added sugars to obesity and attendant risks of diabetes .	
1	Testaverde accepts Parcells # 39 ; nomination . Who would have thought that the Dallas Cowboys # 39 ; offense would be the least of coach Bill Parcells problems ? After cutting their starting quarterback in training camp , signing a controversial	
3	Australia Police to Trap Cyberspace Pedophiles ( Reuters ) . Reuters - Australian police acting as part of an international cyber cop network will be able to trap pedophiles who use the Internet to groom or lure children for sex , under new laws passed by parliament on Tuesday .	
1	Marlins keep pace in wild - card race . The Mets # 39 ; objective , Fred Wilpon said last winter and into the spring , was to play meaningful games late into the season . The owner was confident his revamped team could compete for first place	
0	Milosevic opens his defense case , starting second half of his ... . Former Yugoslav President Slobodan Milosevic opened his long - delayed defense at the Yugoslav war crimes tribunal Tuesday , describing the battles of his Serbian people as self defense against internal rebellions and external attacks by Islamic warriors .	
1	Injury brings Brown down . Troy Brown didn 't play any defense against Carolina in Saturday night 's exhibition game . Thing is , he didn 't play much offense or special teams , either .	
2	Starting today , funds ' stances on proxies are matter of record . Every year , public companies put a number of questions before their stockholders for a vote . Investors weigh in on whether to reelect company directors , reappoint auditors , and approve or kill plans to give big stock option packages to senior executives .	
3	Hall of Shame Hall of Fame . We spotlight people and products that pester us ... and the heroes saving us from annoyances .	
1	Athens coverage a winner for NBC . NBC and its family of cable networks flooded American households with nearly nonstop coverage of the Athens Olympics , and the strategy - along with strong performances by the US teams in swimming and gymnastics -roduced not only a ratings increase	
2	Alitalia union may accept job cuts . A top Italian labor leader says his union could consider job cuts at Alitalia to prevent the airline # 39 ; s collapse , as workers at the flag carrier clamored for details of its cost - cutting rescue plan .	
3	FCC asks high court to rule on broadband ( USATODAY . com ) . USATODAY . com - The federal government is challenging an appeals court ruling that , officials fear , would stifle the expansion of cable broadband services by burdening the providers with new regulations .	
2	UBS pays 265 million dollars for Schwab capital markets business ( AFP ) . AFP - Swiss banking group UBS said that it had paid 265 million dollars ( 219 million euros ) to buy SoundView , the capital markets division of online broker Charles Schwab to strengthen its position on the US Nasdaq market .	
3	Longhorn announcements barely a blimp on IT radar . While developers are naturally curious over tweaks to the Longhorn road map , many IT administrators barely take notice . Enterprise IT customers typically lag at least	
3	Novell reshuffles biz for Linux focus . Novell is reorganising its business to focus on two key areas - Linux and identity management . The networking software firm # 39 ; s Nterprise and Linux operations will be folded into a Platform and Application Services group CRN reports .	
0	British Minister to Visit North Korea in September . The British government has announced plans to send a top Foreign Office representative to North Korea in September . Junior Minister for East Asia Bill Rammell will become the first British minister to visit	
1	Broncos Running Back Out for Entire Season ( AP ) . AP - Denver Broncos running back Mike Anderson will miss the entire season because of a groin injury sustained last weekend in an exhibition game against Houston .	
3	Apple unveils super thin iMac in Paris ( AFP ) . AFP - Apple Computers launched the newest version of its iMac model , which at two inches thick , is the world 's thinnest desktop computer , the company said .	
0	Conditions Worsen in Darfur , U . N . Agencies Say ( Reuters ) . Reuters - Conditions for 1 . 2 million Sudanese displaced in Darfur continue to worsen amid violent attacks , spreading disease , and heavy rains which wreak havoc with aid convoys , United Nations agencies said on Tuesday .	
0	Australian employee of Canadian oil company reportedly abducted in Yemen ( Canadian Press ) . Canadian Press - CANBERRA , Australia ( AP ) - Diplomats investigated Tuesday a report that an Australian oil engineer had been abducted in Yemen by armed tribesmen , but a conflicting report from Yemen said there was no kidnapping .	
2	EU , Japan Win WTO Approval to Impose Duties on US ( Update2 ) . The European Union , Japan and Brazil won World Trade Organization backing to impose tariffs on US imports after Congress failed to end illegal corporate subsidies worth $ 850 million since 2001 .	
2	Study : CEOs rewarded for outsourcing . NEW YORK ( CNN / Money ) - The CEOs of the top 50 US companies that sent service jobs overseas pulled down far more pay than their counterparts at other large companies last year , a study said Tuesday .	
2	Hartford Sees $ 91 Mln in Charley Losses . NEW YORK ( Reuters ) - Hartford Financial Services Group Inc . HIG . N on Tuesday became the latest insurer to issue a profit warning tied to Hurricane Charley , the strongest storm to hit Florida in a dozen years .	
1	Roundup : Illini men rise to top of AP poll , win game . There was little celebrating when Illinois men # 39 ; s players found out they were ranked No . 1 in the nation yesterday afternoon . There was a game to play at night .	
3	Apple 's New iMac Computer Is All Display . PARIS ( Reuters ) - Apple Computer unveiled , after a two - month delay , its new iMac desktop computer on Tuesday which integrates disk drives and processors into a flat display less than two inches thick .	
3	New iMac packs computer into flat screen . PARIS Apple Computer engineered another design coup on Tuesday , unveiling a new iMac here that incorporates all of the personal computer # 39 ; s innards into a flat - panel screen that balances on an aluminum stand .	
2	UPDATE 3 - Albertsons hit by California strike ; shares fall . Albertsons Inc . ( ABS . N : Quote , Profile , Research ) , the No . 2 US grocer , on Tuesday reported a substantial drop in its quarterly profit as heavy promotions	
3	Samsung readies Philips # 39 ; near - field communications for cellphones . MANHASSET , NY - Philips Electronics and Samsung Electronics have entered into a deal that will enable Samsung to deploy cellular devices using Philips # 39 ; near - field communications chip and technology .	
0	Putin Says Plane Crashes Involved Terrorists Linked to Al - Qaeda . Russian President Vladimir Putin today said the explosions that brought down two airliners in Russia a week ago were the work of terrorists linked to the al- Qaeda terrorist network .	
0	Hurricane Frances Nears NE Caribbean ( AP ) . AP - Hurricane Frances strengthened as it churned near islands of the northeastern Caribbean with ferocious winds expected to graze Puerto Rico on Tuesday before the storm plows on toward the Bahamas and the southeastern United States .	
1	Kansas City Royals Team Report - August 31 . ( Sports Network ) - The Kansas City Royals try to get back on the winning track this evening when they continue their three - game series with the Detroit Tigers at Kauffman Stadium .	
1	Montreal Expos Team Report - August 31 . ( Sports Network ) - The Montreal Expos were handed a setback in Monday # 39 ; s opener at Olympic Stadium . Greg Maddux threw seven shutout innings and went 2 - for-3 with an RBI at the plate to lead the Cubs to a 5 - 2 victory .	
3	Japanese electronics giants in LCD joint venture . Hitachi , Toshiba and Matsushita Electric have formed a joint venture to manufacture large liquid - crystal displays for flat - screen televisions , escalating competition for a piece of the digital living room .	
3	Microsoft to delay advanced search technology from Longhorn . Microsoft said Friday that it is delaying the release of a new data - storage technology , named WinFS , from the next version of Windows , code - named Longhorn , in order to deliver the operating system by 2006 .	
0	Darfur conditions worsen . rebels struggle to make headway in talks aiming to ease the conflict in the Darfur region . sanctions on Sudan , by saying Moscow opposed sanctions .	
3	Beyond solar system , planets that look familiar . The universe looked a little more familiar and friendlier on Tuesday . The roll call of planets beyond the solar system swelled significantly with the announcement of a trio of newly discovered worlds much	
2	Credit Suisse to Combine US Unit . Credit Suisse Group , Switzerland # 39 ; s second - largest bank , said Tuesday it will combine its US - based Credit Suisse First Boston investment unit with its retail and private banking business within two years .	
3	Spammers use sender authentication too , study says . The technology hasn 't been widely adopted , but spammers are taking it up at a faster rate than legitimate e - mailers .	
3	SafeGuard Offers Easy Hard - Drive Protection . Upgraded version of this encryption app adds plenty of tools for networked users .	
1	Francis Nixes Hurricanes ' Front Office Job ( AP ) . AP - Ron Francis turned down a front - office job with the Carolina Hurricanes and is still deciding whether he wants to continue his playing career .	
1	Disgraced Greek Sprinters Drug Tested by WADA . ATHENS ( Reuters ) - Greek sprinters Costas Kenteris and Katerina Thanou have been dope tested by doctors from the World Anti - Doping Agency , an official said Tuesday .	
3	Skype Telephony Now Available for the Mac . Skype for Windows , Skype for Pocket PC and Skype for Linux -- Skype for Mac OS X is free . Skype users can control their online presence and	
0	Killings shock , humiliate Nepalese . Protesters in Kathmandu have expressed disbelief and frustration after learning of the deaths of 12 Nepalese hostages in Iraq . Nepal # 39 ; s ambassador to Qatar , Somananda Suman , confirmed	
0	Gaddafi to Compensate Libyan Jews for Lost Homes ( Reuters ) . Reuters - Libyan leader Muammar Gaddafi , easing his country 's way back into the international fold , on Tuesday became the first Arab leader to promise compensation for Jews who were forced from their homes due to religious tension .	
3	Microsoft To Ship Longhorn in 2006 Without WinFS . Microsoft will ship its next Windows client code - named Longhorn in 2006 as originally promised -- but without the next - generation file system known as WinFS .	
3	Veritas Keeps Reaching into Its Wallet . By acquiring KVault , which makes e - mail-archiving software , it aims to erode EMC # 39 ; s lead and rebuild investors # 39 ; confidence .	
1	NL Wrap : Edmonds Double Strike Lifts Cards Over Padres . NEW YORK ( Reuters ) - Jim Edmonds belted two solo homers to lead the host St Louis Cardinals to an easy 9 - 3 win over the San Diego Padres in National League action at Busch Stadium Tuesday .	
0	Moscow Rail Station Evacuated on Bomb Threat , Interfax Says . Moscow police are conducting a partial evacuation at the Kursk railway station in central Moscow as they search for explosives after receiving an anonymous phone call from a man threatening	
0	Iraq # 39 ; s Chalabi escapes attempt on his life . Gunmen opened fire Wednesday on a convoy carrying former Iraqi Governing Council member Ahmad Chalabi in an apparent assassination attempt that wounded two of his bodyguards , Chalabi # 39 ; s spokesman said .	
3	Blu - ray group mandates Microsoft codec for BD - ROM . The Blu - ray Disc Association ( BRDA ) has selected Microsoft # 39 ; s VC - 9 video codec for future BD - ROM content , the organisation said today .	
1	Mariners riding the Ichiro wave . Ichiro Suzuki singled three times last night to etch out a spot in history and to send the Toronto Blue Jays a little deeper into oblivion .	
1	Wharf marks debut with wickets . In - form Alex Wharf made an impressive start to his international career this morning with wickets in his first two overs against India at Trent Bridge .	
1	Roddick blisters junior champ . By the time his match with Andy Roddick was over , Jenkins had felt the full fury of Roddick # 39 ; s jet blast . Roddick had nailed a 152 - mph serve at him , the fastest serve in Open history and one	
3	AMD dual - core demo pips Intel , IBM . AMD has demonstrated the company # 39 ; s first dual - core microprocessors . Dual - core processors offer improved performance over single - core chips , especially in multithreaded applications .	
0	Gunmen ambush Chalabi # 39 ; s convoy , wound 2 . BAGHDAD - Gunmen ambushed the convoy of former Iraqi governing council president Ahmed Chalabi on Wednesday , wounding two of his bodyguards , aides said .	
2	Albertsons # 39 ; 2Q Profit Falls 36 Percent . Persistent economic sluggishness and continued fallout from the Southern California labor dispute slashed second quarter profits 36 percent for Albertsons Inc .	
2	Problem device bypassed trials . The catheter that triggered three safety recalls by Boston Scientific Corp . of its best - selling Taxus coronary stent after being linked to three deaths and 47 injuries had not been subjected to the rigors of a human clinical trial , FDA records show .	
3	CRM Vendor Entellium Adopts Open - Source Strategy ( TechWeb ) . TechWeb - Availability of Entellium 's code could speed development of industry - specific CRM products .	
0	Suicide bomber kills at least 10 in Moscow . MOSCOW -- A woman strapped with explosives blew herself up outside a busy Moscow subway station yesterday night , killing at least 10 people and wounding more than 50 in the second terrorist attack to hit Russia in a week .	
3	Old Rumors of Gay Sex Prove Powerful on Web . Va . GOP members chose Del . Thelma Drake ( Norfolk ) to replace Rep . Edward L . Schrock after he resigned amidst allegations Schrock indulged in or solicited gay sex .	
3	Monster Mashes Attract Masses . Kaiju Big Battel -- a multimedia event in which costumed combatants spew toxic ooze on audience members -- is growing in popularity . There are already dedicated websites and a DVD series . Coming next : a book and TV pilot . By Xeni Jardin .	
2	Scottish amp ; Southern wraps up a 3bn deal over distribution ... . SCOTTISH amp ; Southern Energy yesterday called time on its 18 - month acquisition spree after confirming a 3 . 1 billion swoop for two gas distribution networks .	
1	Manchester United the only team for me , says Rooney . Teenage striker Wayne Rooney says Manchester United were the only team he wanted to join once they he knew the club were interested in him .	
1	Three jockeys , one trainer arrested . LONDON -- British police arrested 16 people , including three jockeys and a trainer , Wednesday as part of a major crackdown on corruption in horse racing .	
3	Ooh la la , Apple unveils new iMac ( SiliconValley . com ) . SiliconValley . com - Attempting to capitalize on iPod mania , Apple Computer Tuesday unveiled a fast new version of the iMac that it all but touted as a smart accessory for the sexy music players .	
2	Verizon , Bain Near Canada Directory Deal . NEW YORK ( Reuters ) - Verizon Communications Inc . VZ . N is near an agreement to sell its Canadian telephone directory business to private equity firm Bain Capital , the New York Post said on Wednesday .	
3	China 's Lenovo in talks with ' major IT firm ' for acquisition ( AFP ) . AFP - China 's largest manufacturer of personal computers Lenovo Group said it is in negotiations with a major information technology company , believed to be US - based IBM .	
3	Alien Contact More Likely by quot ; Mail quot ; Than Radio , Study Says . Researchers behind the study speculate that other life - forms may have already sent us messages , perhaps even as organic material embedded in asteroids that have struck Earth .	
3	Oracle Moves To Monthly Patch Schedule . An alert posted on the company # 39 ; s Web site outlined the patches that should be posted to fix numerous security holes in a number of applications .	
3	Internet Explorer Wins the Battle . There # 39 ; s a remarkable graph on Google # 39 ; s Zeitgeist site showing the meteoric rise of Microsoft Internet Explorer 6 use and equally catastrophic decline of all other competing browsers .	
1	Compete against your friends , SI experts and celebrities in this ... . OWINGS MILLS , Maryland ( Ticker ) -- quot ; Prime Time quot ; has decided this is the right time to return to the NFL . Deion Sanders , regarded as perhaps the most electrifying cornerback in league history , arrived here	
2	U . S . Factory Growth Eases . NEW YORK ( Reuters ) - Expansion in the U . S . factory sector slowed in August as higher costs for energy and raw materials squeezed manufacturers , a report showed on Wednesday , but analysts said growth remained relatively robust .	
3	China Reports Births of Two Giant Pandas ( AP ) . AP - For pandas , it 's practically a baby boom . Two giant pandas were born this week , and mothers and cubs were doing fine , the official Xinhua News Agency reported Wednesday .	
1	D # 39 ; Urso suspended by FA . The Football Association has handed referee Andy D # 39 ; Urso a 28 - day suspension following his failure to give Barry Ferguson his marching orders against Southampton on August 21 .	
0	Israel seals off Gaza Strip . The Israeli army sealed off Gaza Strip Wednesday by shutting down Erez Crossing and the Industrial Zone and prevented Palestinians from leaving .	
3	Need for carbon sink technologies . Climate scientists tell a conference that greater efforts should be made to pull CO2 from the atmosphere .	
2	Share - deal ban signals MGM deal . MOVIE studio Metro - Goldwyn Meyer has reportedly banned some of its staff from buying or selling its shares , stoking speculation that a multibillion - dollar takeover of the group could be days away , with Time Warner the favoured candidate .	
2	Crude oil prices soar on drop in US oil inventories . Crude oil futures surged Wednesday as the US Energy Department reported US oil supplies fell more than expected . Crude oil for October delivery rose 1 . 68 dollars to 43 .	
3	Taiwan # 39 ; s Acer picks a European as president . TAIPEI Acer , the Taiwan computer company , named Gianfranco Lanci of Italy as its president on Wednesday , an appointment that signals the company # 39 ; s ambitions to expand its global market share .	
3	Companies Moving Cautiously on Microsoft # 39 ; s SP2 Update . quot ; Whether companies roll out Windows XP immediately or replace their older operating systems with Windows XP when purchasing new PCs , companies now have to ensure XP SP2 compliancy by determining	
0	Milosevic Startled : No Applause . It was to have been Slobodan Milosevic # 39 ; s day of dignity , the day on which the former Serbian leader would , with certain drama , lay out his defense strategy in his trial	
2	Google shares down ahead of first lockup expiry . Shares in newly public Google Inc . fell 2 percent on Wednesday as investors braced for the expiration of a lockup period that has kept insiders at the Web search company from selling stock .	
2	Philip Morris , plaintiffs fighting again . SPRINGFIELD , Ill . Philip Morris and lawyers who won a ten- ( B ) billion - dollar judgment against the company are fighting again . The cigarette maker on Monday asked the Illinois Supreme Court to disqualify a Chicago	
3	Scientists to Study Dairy Going Organic ( AP ) . AP - Cornell researchers will watch five upstate New York dairy herds to learn about the problems and challenges of converting from conventional to organic farming .	
0	29 escapees from North seek refuge at school in Beijing . BEIJING -- Twenty - nine people believed to be North Korean entered the Japanese school in Beijing on Wednesday morning to seek asylum in a country other than China , according to Foreign Ministry officials in Tokyo .	
1	Orioles 8 , Devil Rays 0 . Javy Lopez drove in four runs , Daniel Cabrera became the first rookie to win 10 games this season , and the Baltimore Orioles held the Tampa Bay Devil Rays to two hits in an 8 - 0 victory .	
2	Samsung Says It Will Expand Chip Factories . The Samsung Electronics Company , the Korean electronics giant , said Monday that it would invest $ 23 . 7 billion in new chip production lines over the next six years .	
3	SAP software exposes shipper 's financial errors . The installation of SAP financial software at a major London - based container transport firm exposed flaws in the company 's accounting systems and processes , forcing it to restate its earnings .	
3	VeriSign sues ICANN in state court . VeriSign is asking a California court to order the Internet Corporation for Assigned Names and Numbers to butt out of its business .	
0	Mexican columnist murdered . A prominent Mexican journalist known for his reports on organised crime is killed on the US border .	
1	O 's Stuff Devil Rays . Javy Lopez drives in four runs , Daniel Cabrera becomes the first rookie to win 10 games this season , and the Orioles hold Tampa Bay to two hits in an 8 - 0 victory Wednesday night .	
0	Republican Convention Dogged by Relentless Protests ( Reuters ) . Reuters - Five thousand people protesting high job losses formed a 3 mile unemployment line in Manhattan on Wednesday and AIDS activists disrupted a Republican meeting on the third day of the party 's convention to nominate the president to a second term in office .	
3	Make hotels just like home . HOTEL operators , take note : Todays hotel guests are making a nonsense of room - pricing strategies with their aggressive , Internet - aided discount - hunting .	
3	Strong Hurricane Roars Over Bahamas Toward Florida ( Reuters ) . Reuters - Hurricane Frances battered the southeastern Bahamas islands with 140 mph winds on Wednesday as it roared toward the United States and put millions of people on alert along Florida 's heavily populated east coast .	
2	Update 8 : Ford , GM Set Production Cuts on Sales Drop . Another disappointing sales month at General Motors Corp . and Ford Motor Co . led the nation # 39 ; s two largest automakers to cut planned vehicle production in the fourth quarter , which could hurt profits .	
3	Apple Unwraps New IMac G5s . PARIS -- Apple Computer will begin shipping its new IMac G5 desktop computer worldwide in mid - September , the company # 39 ; s top marketing executive says .	
3	Sneaky Sharing ( PC World ) . PC World - Despite well - publicized wins by piracy foes , illegal digital music and movie trading continues to flourish in underground havens .	
0	Hague Court Imposes Defense Counsel on Milosevic . THE HAGUE ( Reuters ) - Judges at The Hague tribunal on Thursday imposed a defense counsel on former Yugoslav President Slobodan Milosevic to avoid further delays in his war crimes trial .	
0	Court imposes lawyer on Milosevic . The UN tribunal in The Hague says it will impose a defence lawyer on former Yugoslav leader Slobodan Milosevic .	
2	Not a big hit everywhere . Bill Ryan is spending the last days of the summer traveling across Canada and the United States to pitch big shareholders on the complicated plan to sell 51 percent of his Banknorth Group Inc . to Toronto - Dominion Bank .	
2	Software Service Aims to Outfox Caller ID . A new computerized service enables customers to create phony outbound phone numbers in order to mask their telephone identities .	
0	As French school year begins , Iraq crisis tests head scarf ban . PARIS -- School doors open for 12 million French children today , but there is far more at stake this year than back - to-school jitters .	
0	12 nations agree to locust battle plan . DAKAR , Senegal -- Residents burned tires and children took to the streets with sticks in Senegal 's capital yesterday to fight an invasion of locusts , as 12 West African nations agreed on a battle plan .	
1	He 's caught up in hurricane . There was the $ 5 million Deutsche Bank Championship to prepare for and the Ryder Cup is a few weeks away , but the first order of business for Jim Furyk yesterday was to make sure his wife and children were headed for safety .	
1	Locals lift Irish squad in Europe tourney . Tim Brett and Matt Shinney are lacrosse aficionados and fervent players . Brett , 27 , who is a manager at a hotel in Charlestown , and Shinney , 23 , a student at Bridgewater State College , are self - described lacrosse quot ; weekend warriors . quot ;	
3	Phone fight against home violence . A campaign begins to collect old mobile phones and convert them into alarms for women who are attacked in the home .	
0	Israeli forces raid Gaza refugee camp . Israeli forces destroyed two five - story apartment buildings in a Gaza refugee camp early Thursday after evacuating thousands of Palestinians from a neighborhood , said residents and the military .	
3	Napster Offers Music to Go . This service leverages new Windows Media 10 technologies to enable Napster subscribers to download music to portable devices , a technology called Janus .	
1	Casagrande and Golbano out of Vuelta . Italy # 39 ; s Francesco Casagrande and Carlos Golbano of Spain have been declared unfit to start the Tour of Spain following pre - race blood tests .	
0	Japanese Prime Minister Inspects Four Northern Islands under ... . On September 2 , Japanese Prime Minister Junichiro Koizumi ( right ) inspects four northern islands that are under territorial dispute with Russia .	
2	Red Hat replaces CFO . Red Hat on Thursday named Charles Peters Jr . as executive vice president and chief financial officer . Peters replaces Kevin Thompson , who unexpectedly announced his resignation in June , a few days before the	
2	Federated sales decline in August . A slow August snapped an eight - month winning streak for Federated Department Stores Inc . , which reported its first drop in sales since November .	
0	Scotch Whisky eyes Asian and Eastern European markets ( AFP ) . AFP - A favourite tipple among connoisseurs the world over , whisky is treated with almost religious reverence on the Hebridean island of Islay , home to seven of Scotland 's single malt distilleries .	
3	Mobile phone sales hit second - quarter record : Gartner ( AFP ) . AFP - Global sales of mobile telephones hit a record 156 million in the second quarter , a study published by the US research group Gartner showed .	
3	British Bug Splat Survey Springs Surprise ( Reuters ) . Reuters - The results of one of the stranger environmental surveys to be conducted in Britain are in -- and there 's a surprise .	
2	Specialty Retail Tales . Not every specialty retailer is cut from the same mold -- some are just moldy .	
1	Smith setback for Windies . West Indies have been forced to make a second change to their Champions Trophy squad because of injury . Dwayne Smith is suffering from a shoulder problem and has been replaced by Ryan Hinds .	
3	Orange tells customers to Talk Now . European carrier Orange is rolling out its own Push To Talk service ahead of efforts to create a standardized PTT system . European mobile carrier Orange has announced	
3	Microsoft 's Tune Like Many Others . Cue the music : Microsoft has officially thrown its headphones into the ring in the contest to bring legal music downloads to the masses . -washingtonpost . com	
3	RNC Protesters Using Text Messages to Plan . Multiple reports of provocateurs setting trash fires in midtown , read one text message sent to 400 - plus mobile phones this week through a service called Ruckus RNC 2004 Text Alerts .	
3	Red Hat replaces CFO . Charles Peters Jr . is taking over as the company deals with the aftereffects of restating its earnings for the past three fiscal years .	
3	Appeals court faults Oracle in shareholder suit . Judges send case back to lower court to sort out allegations of improper bookkeeping and suspicious stock sales .	
3	Sun to enter content switch market . Sun Microsystems Inc . plans later this month to unveil its first ever content switch : a load - balancing and SSL ( Secure Sockets Layer ) acceleration switch based on the Nauticus N2000 products that the Santa Clara , California , company acquired in January of this year .	
2	US Airways shares up on possible pilots pact . Shares of US Airways Group Inc . rose more than 9 Thursday morning after the airline # 39 ; s pilots union said it may agree on a plan to cut wages and benefits .	
3	Microsoft to make foray into online music ( SiliconValley . com ) . SiliconValley . com - Microsoft makes its long - anticipated entry into the online music market today , marking the first serious challenge to Apple Computer 's popular iTunes service .	
0	Davenport Advances at U . S . Open . NEW YORK - Lindsay Davenport 's summer of success stayed on course Thursday when the fifth - seeded former U . S . Open champion defeated Arantxa Parra Santonja 6 - 4 , 6 - 2 and advanced to the third round of the season 's final Grand Slam event ...	
1	Media speculate on successor as England coach prepares to step ... . With Sir Clive Woodward seemingly on his way to soccer , England # 39 ; s rugby team is looking for a new coach to follow up last year # 39 ; s World Cup triumph .	
