label	text1	text2
1	What benefits were found in using the 35mm magnetic film ?	In 1961 , Mercury enhanced this technique with three - microphone stereo recordings using 35 mm magnetic film instead of half - inch tape for recording .
0	What would be given to the enobled one ?	Most often the individual being ennobled would join an existing noble szlachta clan and assume the undifferentiated coat of arms of that clan .
1	Comcast bought naming rights for what college 's basketball arena ?	Comcast - Spectacor holdings now include the Philadelphia Flyers NHL hockey team , the Philadelphia 76ers National Basketball Association basketball team and two large multipurpose arenas in Philadelphia .
1	What was the title of Deep Purple 's hard rock 1970 album ?	By the end of the decade a distinct genre of hard rock was emerging with bands like Led Zeppelin , who mixed the music of early rock bands with a more hard - edged form of blues rock and acid rock on their first two albums
1	How many lichen forming fungi have been recorded on the island ?	St Helena 's biodiversity , however , also includes marine vertebrates , invertebrates ( freshwater , terrestrial and marine ) , fungi ( including lichen - forming species ) , non - vascular plants , seaweeds and other biological groups .
1	Where was the torch event held in Vietnam ?	Some 60 torchbearers carried the torch from the downtown Opera House to the Military Zone 7 Competition Hall stadium near Tan Son Nhat International Airport along an undisclosed route .
1	Which languages are used for teaching in the schools of Hyderabad ?	Depending on the institution , students are required to sit the Secondary School Certificate or the Indian Certificate of Secondary Education .
1	Do those who favor DST say people would rather have an extra hour of daylight before or after their usual workday ?	Supporters have also argued that DST decreases energy consumption by reducing the need for lighting and heating , but the actual effect on overall energy use is heavily disputed .
1	Where did the BBC broadcast from following World War II ?	The channel also introduced the science fiction show Doctor Who on 23 November 1963 - at 17 : 16 - which went on to become one of Britain 's most iconic and beloved television programmes .
0	What are some reasons for the opposition of the Three Gorges Dam ?	The plan is hailed by some as China 's efforts to shift towards alternative energy sources and to further develop its industrial and commercial bases , but others have criticised it for its potentially harmful effects , such as massive resettlement of residents in the reservoir areas , loss of archeological sites , and ecological damages .
0	In what year did the British Empire replace the Maratha Empire ?	The Maratha Empire , which had replaced the Mughal Empire as the overlord of the subcontinent , was finally replaced by the British Empire in 1818 .
0	What allows Link to switch between his two forms ?	After gaining the Master Sword , Link is cleansed of the magic that kept him in wolf form , obtaining the Shadow Crystal .
0	What British health organization made tuberculosis its top priority at its start ?	Improvements in public health began significantly reducing rates of tuberculosis even before the arrival of streptomycin and other antibiotics , although the disease remained a significant threat to public health such that when the Medical Research Council was formed in Britain in 1913 , its initial focus was tuberculosis research .
1	What concerns for the religions institutions are there ?	Relationships between religious groups are generally amicable , although there is some concern among mainstream Muslim leaderswho ? that minority religious groups undermine national unity .
1	What is the value temperature of most of the desert ?	Most of the desert enjoys more than 3 , 600 h of bright sunshine annually or over 82 % of the time and a wide area in the eastern part experiences in excess of 4 , 000 h of bright sunshine a year or over 91 % of the time , and the highest values are very close to the theoretical maximum value .
0	What was the reception of Darwin 's ideas about evolution ?	Implications of evolution on fields outside of pure science have led to both opposition and support from different parts of society , and profoundly influenced the popular understanding of man 's place in the universe .
1	What is used a main source of light for a building during the day ?	This can save energy in place of using artificial lighting , which represents a major component of energy consumption in buildings .
0	What was the name of the monastery that was discovered in 1930 ?	The mosaics in the church of the nearby Monastery of Euthymius are of later date ( discovered in 1930 ) .
0	What other massive agency 's creation was the DHS compared to ?	A new cabinet - level agency called the United States Department of Homeland Security was created in November 2002 to lead and coordinate the largest reorganization of the U . S . federal government since the consolidation of the armed forces into the Department of Defense . citation needed
0	How much of Estonia is ethnic Russians ?	Ethnic Russians constitute 25 . 5 % of the country 's current population and 58 . 6 % of the native Estonian population is also able to speak Russian .
1	When was the low point for English football ?	The Football League First Division , which had been the top level of English football since 1888 , was well behind leagues such as Italy 's Serie A and Spain 's La Liga in attendances and revenues , and several top English players had moved abroad .
0	Who held the equivalent of the post of prime minister under Queen Anne ?	Examples were Thomas Cromwell under Henry VIII ; William Cecil , Lord Burghley under Elizabeth I ; Clarendon under Charles II and Godolphin under Queen Anne .
0	What was the original name of Kanye 's album SWISH ?	Having initially announced a new album entitled So Help Me God slated for a 2014 release , in March 2015
0	What is the average snowfall in Oklahoma near the Colorado border ?	Snowfall ranges from an average of less than 4 inches ( 10 cm ) in the south to just over 20 inches ( 51 cm ) on the border of Colorado in the panhandle .
0	In 1770 , who reported that Medri Bahri was a distinct political entity from Abyssinia ?	The Scottish traveler James Bruce reported in 1770 that Medri Bahri was a distinct political entity from Abyssinia , noting that the two territories were frequently in conflict .
1	Which model of iPod combined the headphone jack and data port ?	As of the first - generation iPod Nano and the fifth - generation iPod Classic , Apple discontinued using FireWire for data transfer ( while still allowing for use of FireWire to charge the device ) in an attempt to reduce cost and form factor .
0	What type of process is used to produce most paper used in paperback books ?	Mechanical pulping yields almost a tonne of pulp per tonne of dry wood used , which is why mechanical pulps are sometimes referred to as high yield pulps .
0	Which group of nations did Nguesso side the Congo with ?	Sassou Nguesso aligned the country with the Eastern Bloc and signed a twenty - year friendship pact with the Soviet Union .
1	What type of antibiotics called bacterocidal ?	There are many types of antibiotics and each class inhibits a process that is different in the pathogen from that found in the host .
1	Who caused the fall of the monarchy happened in Brazil ?	Aided by well - known jurist Ruy Barbosa , Fonseca established federalism in Brazil by decree , but this system of government would be confirmed by every Brazilian constitution since 1891 , although some of them would distort some of the federalist principles .
1	Until when did the Portuguese government resist decolonization of their overseas territories ?	The retreat from the overseas territories and the acceptance of its independence terms by Portuguese head representatives for overseas negotiations , which would create independent states in 1975 , prompted a mass exodus of Portuguese citizens from Portugal 's African territories ( mostly from Portuguese Angola and Mozambique ) .
0	What part of Houston does San Jacinto College serve ?	The northwestern through northeastern parts of the city are served by various campuses of the Lone Star College System , while the southeastern portion of Houston is served by San Jacinto College , and a northeastern portion is served by Lee College .
0	What is the criteria needed to include or dismiss a reading when critiquing texts ?	They also argued that Readings are approved or rejected by reason of the quality , and not the number , of their supporting witnesses , and that The reading is to be preferred that most fitly explains the existence of the others .
0	What was the trade name of amphetamine as a nasal decongestant ?	Amphetamine was developed by Smith , Kline and French as a nasal decongestant under the trade name Benzedrine Inhaler .
0	What is the phenomenon that shows that the French have less heart disease , even though they eat more animal fat ?	This phenomenon has been termed the French paradox , and is thought to occur from protective benefits of regularly consuming red wine .
0	How did the ruler of Pontus anger Rome ?	Mithridates antagonised Rome by seeking to expand his kingdom , and Rome for her part seemed equally eager for war and the spoils and prestige that it might bring .
0	From where did the people of the island of Nanumea think they came ?	On Niutao , Funafuti and Vaitupu the founding ancestor is described as being from Samoa ; whereas on Nanumea the founding ancestor is described as being from Tonga .
1	In what state was the Universal Film Manufacturing Company incorporated ?	The new Universal studio was a vertically integrated company , with movie production , distribution and exhibition venues all linked in the same corporate entity , the central element of the Studio system era .
0	Where did Eisenhower work during his brother 's first year of college ?	Edgar took the first turn at school , and Dwight was employed as a night supervisor at the Belle Springs Creamery .
0	What specifies the BOM ?	The UCS - 2 and UTF - 16 encodings specify the Unicode Byte Order Mark ( BOM ) for use at the beginnings of text files , which may be used for byte ordering detection ( or byte endianness detection ) .
1	When did Portugal exit the bailout ?	In the second decade of the 21st century the Portuguese economy suffered its most severe recession since the 1970s resulting in the country having to be bailed out by the European Commission , European Central Bank and International Monetary Fund .
0	What construction feature was lacking in Tuvaluan building ?	The buildings were constructed without nails and were lashed and tied together with a plaited sennit rope that was handmade from dried coconut fibre .
0	What was the dominant religion of Persia before Islam ?	Christianity had active missions competing with the Persians ' Zoroastrianism in seeking converts , especially among residents of the Arabian Peninsula .
0	Immunoassays are able to detect what type of proteins ?	To aid in the diagnosis of infectious diseases , immunoassays can detect or measure antigens from either infectious agents or proteins generated by an infected organism in response to a foreign agent .
1	What are examples of day migrating raptors ?	The ability of birds to navigate during migrations cannot be fully explained by endogenous programming , even with the help of responses to environmental cues .
1	What do many residents combine with Islamic and Christian practices ?	Approximately 10 % of the country 's population belong to the Christian community , and 40 % continue to hold Indigenous beliefs .
1	What reason did the Swiss government give for ending its use of nuclear energy ?	On 25 May 2011 the Swiss government announced that it plans to end its use of nuclear energy in the next 2 or 3 decades .
0	What sect does 2 % of the population belong to ?	Most of Guinea - Bissau 's Muslims are of the Sunni denomination with approximately 2 % belonging to the Ahmadiyya sect .
0	How extent can biofilm be ?	These films can range from a few micrometers in thickness to up to half a meter in depth , and may contain multiple species of bacteria , protists and archaea .
0	What was the amount of wins Knute Rockne attained at Notre Dame while head coach ?	Under Rockne , the Irish would post a record of 105 wins , 12 losses , and five ties .
1	At an extremely large airport , what is in place but not usually used ?	Rather , aircraft ( usually only commercial with long routes ) request approach clearance while they are still hours away from the airport , often before they even take off from their departure point .
0	How many Irish employees did Dell hire ?	Dell assembled computers for the EMEA market at the Limerick facility in the Republic of Ireland , and once employed about 4 , 500 people in that country .
1	How many total groups of indigenous peoples are in Bolivia ?	In Bolivia , a 62 % majority of residents over the age of 15 self - identify as belonging to an indigenous people , while another 3 . 7 % grew up with an indigenous mother tongue yet do not self - identify as indigenous .
0	What happens when an unconstitutional statute remains on the books ?	However , under the principle of stare decisis , no sensible lower court will enforce an unconstitutional statute , and any court that does so will be reversed by the Supreme Court .
0	Where is there a very active tradition of hunting of small to medium - sized wild game ?	There is a very active tradition of hunting of small to medium - sized wild game in Trinidad and Tobago .
0	What year marked the onset of the Crusades ?	With the onset of the Crusades in 1095 , and the expulsions from England ( 1290 ) , France ( 1394 ) , and parts of Germany ( 15th century ) , Jewish migration pushed eastward into Poland ( 10th century ) , Lithuania ( 10th century ) , and Russia ( 12th century ) .
0	The practice of identifying local gods with Greek deities is called what ?	The identification of local gods with similar Greek deities , a practice termed ' Interpretatio graeca ' , facilitated the building of Greek - style temples , and the Greek culture in the cities also meant that buildings such as gymnasia and theaters became common .
1	Along with UO2 , what is the commonest form of uranium oxide ?	Triuranium octoxide is ( depending on conditions ) the most stable compound of uranium and is the form most commonly found in nature .
0	Who did Nasser appoint as the new head of Egypt 's armed forces ?	On 11 July , Nasser replaced Amer with Mohamed Fawzi as general commander , over the protestations of Amer 's loyalists in the military , 600 of whom marched on army headquarters and demanded Amer 's reinstatement .
0	What can make a person believe they know someone elses sexual orientation ?	One person may presume knowledge of another person 's sexual orientation based upon perceived characteristics , such as appearance , clothing , tone of voice , and accompaniment by and behavior with other people .
0	There is an educational facility in Manzini within Swaziland known by the acronym MITC , what does it stand for ?	Other technical and vocational institutions are the Gwamile Vocational and Commercial Training Institute located in Matsapha and the Manzini Industrial and Training Centre ( MITC ) in Manzini .
1	What was the region of Eastern Europe called in 1 AD ?	In ancient times , in the first centuries after the birth of Christ , when this region was calledby whom ?
0	How many of the symbols are the same in the beginning of the ASCII and Unicode ?	ASCII was incorporated into the Unicode character set as the first 128 symbols , so the 7 - bit ASCII characters have the same numeric codes in both sets .
0	Who created the first oral birth control ?	Based on fundamental research performed by Gregory Pincus and synthetic methods for progesterone developed by Carl Djerassi at Syntex and by Frank Colton at G . D . Searle & Co . , the first oral contraceptive , Enovid , was developed by E . D . Searle and Co . and approved by the FDA in 1960 .
1	Which philosopher argued homosexuality did not exist as an idenity in the eighteenth century ?	Because sexual orientation is complex and multi - dimensional , some academics and researchers , especially in queer studies , have argued that it is a historical and social construction .
0	What was the name of the single off the debut album that gave Kanye mainstream attention ?	Jesus Walks , the album 's fourth single , perhaps exposed West to a wider audience ; the song 's subject matter concerns faith and Christianity .
1	What was the final goal of the state economic system ?	The Ottoman economic mind was closely related to the basic concepts of state and society in the Middle East in which the ultimate goal of a state was consolidation and extension of the ruler 's power , and the way to reach it
1	In the 2014 rankings produced by Times Higher Education , what position was Imperial ranked for GPA ?	Imperial submitted a total of 1 , 257 staff across 14 units of assessment to the 2014 Research Excellence Framework ( REF ) assessment .
0	What serves as the collective Head of State ?	The Federal Council constitutes the federal government , directs the federal administration and serves as collective Head of State .
0	To what corporation did the multi - block site comprising Science Park formerly belong ?	This multi - block site , approximately bordered by Mansfield Street , Division Street , and Shelton Avenue , is the former home of Winchester 's and Olin Corporation 's 45 large - scale factory buildings .
0	What animal was listed as part of the four fleur - de-lis in the above quote	Azure , three ships with three masts , rigged and under full sail , the sails , pennants and ensigns Argent , each charged with a cross Gules ; on a chief of the second a pale quarterly Azure and Gules , on the 1st and 4th a fleur - de-lis or , on the 2nd and 3rd a leopard or , between two roses Gules seeded Or barbed Vert .
1	Antiparticles had to exist because if particles only were of positive energy , they would not be in what ?	His guiding principle was that , if a topic could not be explained in a freshman lecture , it was not yet fully understood .
1	Who rebuked OFHEO in 2003 for their attempt at regulation of Fannie Mae and Freddie Mac ?	The hearings never resulted in new legislation or formal investigation of Fannie Mae and Freddie Mac , as many of the committee members refused to accept the report and instead rebuked OFHEO for their attempt at regulation .
0	What team did Nwankwo Kanu go on to play on ?	The nation 's cadet team from Japan ' 93 produced some international players notably Nwankwo Kanu , a two - time African Footballer of the year who won the European Champions League with Ajax Amsterdam and later played with Inter Milan , Arsenal , West Bromwich Albion and Portsmouth .
1	What function do small wires in a light bulb 's stem perform ?	Incandescent light bulbs usually contain a stem or glass mount anchored to the bulb 's base that allows the electrical contacts to run through the envelope without air or gas leaks .
1	What was the time span of the Shunga Empire ?	The Shunga Empire played an imperative role in patronizing Indian culture at a time when some of the most important developments in Hindu thought were taking place .
1	How many billions of dollars were spend by tourists in Tennessee in 2014 ?	Tourism contributes billions of dollars each year to the state 's economy and Tennessee is ranked among the Top 10 destinations in the US .
1	When was the foreign student department for Armenian diaspora created ?	Nowadays the YSMU is a Medical Institution corresponding to international requirements , trains medical staff for not only Armenia and neighbor countries , i . e . Iran , Syria , Lebanon , Georgia , but also many other leading countries all over the world .
0	Where did the Celts who settled in Galatia pass through ?	The Celts who settled in Galatia came through Thrace under the leadership of Leotarios and Leonnorios circa 270 BC .
0	Early state organizations where headed by what ?	When their migratory movements ended , there appeared among the Slavs the first rudiments of state organizations , each headed by a prince with a treasury and a defense force .
1	Which historian describes Napoleon 's legacy in terms of years spent at war , numbers of European dead , and France 's bankruptcy and loss of colonies ?	However , Vincent Cronin replies that such criticism relies on the flawed premise that Napoleon was responsible for the wars which bear his name , when in fact France was the victim of a series of coalitions which aimed to destroy the ideals of the Revolution .
0	What democratic principles were followed by the Plymouth Colony ?	In North America , Plymouth Colony ( Pilgrim Fathers ; 1620 ) and Massachusetts Bay Colony ( 1628 ) practised democratic self - rule and separation of powers .
1	How many child solders were released from the Burmese military in 2012 ?	Child soldiers have and continue to play a major part in the Burmese Army as well as Burmese rebel movements .
1	What did Chaucer call the area in 1391 ?	Aristotle wrote in his book Meteorology about an Antarctic region in c . 350 B . C . Marinus of Tyre reportedly used the name in his unpreserved world map from the 2nd century A . D .
1	What was the first polytechnic in Britain originally named ?	The London Polytechnic led a mass movement to create numerous Polytechnic institutes across the UK in the late 19th Century .
0	What did anti - federalist support ?	When the U . S . Constitution was being drafted , the Federalist Party supported a stronger central government , while Anti - Federalists wanted a weaker central government .
0	In what year was home brewing first allowed in the UK ?	However , the UK government relaxed legislation in 1963 , followed by Australia in 1972 and the US in 1978 , allowing homebrewing to become a popular hobby .
0	How much of the Bronx vote did Hillquit get in 1917 ?	The anti - war Socialist campaign of Morris Hillquit in the 1917 mayoral election won over 31 % of the Bronx 's vote , putting him second and well ahead of the 20 % won by the incumbent pro - war Fusion Mayor John P . Mitchel , who came in second ( ahead of Hillquit ) everywhere else and outpolled Hillquit city - wide by 23 . 2 % to 21 . 7 % .
0	What is the name of the mosaic in the Basilica of Sant ' Ambrogio ?	The surviving apse mosaic of the Basilica of Sant ' Ambrogio , which shows Christ enthroned between Saint Gervasius and Saint Protasius and angels before a golden background date back to the 5th and to the 8th century , although it was restored many times later .
1	What are the two national Islamic holidays ?	A great majority of Muslims fast during Ramadan , although only about one third in the countryside and 10 % in the cities observe daily prayer and dietary restrictions .
0	What was responsible for maintaining the separation between the gorillas and humans ?	They suggest a population on the order of 125 , 000 Western Lowland Gorillas , whose isolation from humans has been largely preserved by inhospitable swamps .
0	The last tsar of Russia , Nicholas ll encountered his first elevator at the Hotel Adloin in what city ?	When Nicholas II of Russia visited the Hotel Adlon in Berlin , his courtiers panicked about who would enter the elevator first , and who would press the buttons .
0	How many factories had strikes on October 26 ?	On October 26 , twenty factories in Lviv held strikes and meetings to protest the police brutality of October 1 and the authorities ' unwillingness to prosecute those responsible .
1	Where was London printing of The Sun moved to ?	Northern printing had earlier been switched to a new plant at Knowsley on Merseyside and the Scottish Sun to another new plant at Motherwell near Glasgow .
1	During what historical epoch did Britons begin drinking ale ?	After the departure of Roman authority in the 5th Century and the fall of the Romano - British kingdoms , the Anglo - Saxons established alehouses that grew out of domestic dwellings , the Anglo - Saxon alewife would put a green bush up on a pole to let people know her brew was ready .
0	Why did the Romans decide to withdraw their forces from Greece ?	Following Magnesia , Rome again withdrew from Greece , assuming ( or hoping ) that the lack of a major Greek power would ensure a stable peace .
1	How many states does Nigeria have ?	The plethora of states , of which there were only three at independence , reflect the country 's tumultuous history and the difficulties of managing such a heterogeneous national entity at all levels of government .
0	Apart from the Indian traders , who else discovered the Malay peninsula for trade ?	Indian traders came to the archipelago both for its abundant forest and maritime products and to trade with merchants from China , who also discovered the Malay world at an early date .
1	What information is in the Susrutasamhita of Susruta ?	Ayurveda is a system of traditional medicine that originated in ancient India before 2500 BC , and is now practiced as a form of alternative medicine in other parts of the world .
1	What major factor has kept gumbe out of mainstream audiences ?	The music of Guinea - Bissau is usually associated with the polyrhythmic gumbe genre , the country 's primary musical export .
0	The insect orders include a number of what kind of groups ?	Late Carboniferous and Early Permian insect orders include both extant groups , their stem groups , and a number of Paleozoic groups , now extinct .
0	What was the stage name of Larry Heard ?	Larry Heard , a . k . a . Mr . Fingers , claims that the term house became popular due to many of the early DJs creating music in their own homes using synthesizers and drum machines such as the Roland TR - 808 , TR - 909 , and the TB 303 . citation needed
0	What did Gautama spend the rest of his life doing after reaching enlightenment ?	Now , as the Buddha , he spent the rest of his life teaching the path of awakening he had discovered , traveling throughout the northeastern part of the Indian subcontinent , and died at the age of 80 ( 483 BCE ) in Kushinagar , India .
1	Prior to becoming a pub , what did the Angel serve as ?	It was mentioned by Charles Dickens , became a Lyons Corner House , and is now a Co - operative Bank .
1	Buddha rejected the assertion I have a Self and what other related assertion ?	Upon careful examination , one finds that no phenomenon is really I or mine ; these concepts are in fact constructed by the mind .
0	What formed an important part of European colonization ?	Treaties formed an important part of European colonization and , in many parts of the world , Europeans attempted to legitimize their sovereignty by signing treaties with indigenous peoples .
1	What book was published in 1686 specifically for women with an interest in scientific writing ?	The book was produced specifically for women with an interest in scientific writing and inspired a variety of similar works .
0	What Gran Turismo game was shown in 2007 but not released until after 2007 ?	They also showed off a number of titles that were set for release in 2008 and 2009 ; most notably Killzone 2 , Infamous , Gran Turismo 5 Prologue , LittleBigPlanet and SOCOM :
1	What were once in widespread use ?	This process resulted in a highly complex system that was never mastered by more than 5 % of the population .
0	How many houses has the Historical Museum annexed ?	The Historical Museum has annexed eight historical houses in the city , five of which are located in the Ciudad Vieja .
0	What is England 's oldest standing palace from the Tudor period ?	Further out is , for example , the Tudor period Hampton Court Palace , England 's oldest surviving Tudor palace , built by Cardinal Thomas Wolsey c . 1515 .
1	Why are average trip distances so lengthy in San Diego ?	Testament to San Diego 's cycling efforts , in 2006 , San Diego was rated as the best city for cycling for U . S . cities with a population over 1 million .
0	To whom did Aeneas set up an alter in Rome ?	Aeneas had been given refuge by King Evander , a Greek exile from Arcadia , to whom were attributed other religious foundations : he established the Ara Maxima , Greatest Altar , to Hercules at the site that would become the Forum Boarium , and he was the first to celebrate the Lupercalia , an archaic festival in February that was celebrated as late as the 5th century of the Christian era .
0	The remains of an ancient bridge found on the shore of the River Thames was dated back to what archaeological period ?	In 1999 , the remains of a Bronze Age bridge were found on the foreshore north of Vauxhall Bridge .
0	To what date has cotton been dated ?	The use of cotton for fabric is known to date to prehistoric times ; fragments of cotton fabric dated from 5000 BC have been excavated in Mexico and the Indus Valley Civilization in Ancient India ( modern - day Pakistan and some parts of India ) .
1	How long could a recording be on a 10 inch disc in the 1903 ?	Eight - inch discs with a 2 - inch-diameter ( 51 mm ) label became popular for about a decade in Britain , but they cannot be played in full on most modern record players because the tone arm cannot play far enough in toward the center without modification of the equipment .
1	When was the term Kievan Rus first coined ?	In English , the term was introduced in the early 20th century , when it was found in the 1913 English translation of Vasily Klyuchevsky 's A History of Russia , to distinguish the early polity from successor states , which were also named Rus .
1	When did agrarian societies start to arise in Southeast Europe ?	Through a combination of cultural diffusion and migration of peoples , the Neolithic traditions spread west and northwards to reach northwestern Europe by around 4500 BC .
1	In what year did the Battle of Philippi end ?	Antony was defeated in the naval Battle of Actium in 31 BC , and he committed suicide with his lover , Cleopatra .
0	When the bomber crossed the first beam the bomber - aimer did what ?	The first cross - beam acted as a warning for the bomb - aimer to start the bombing - clock which he would activate only when the second cross - beam was reached .
0	What was the republican government amenable to ?	While the republican government was amenable to war reparations or ceding colonial territories in Africa or in South East Asia to Prussia , Favre on behalf of the Government of National Defense , declared on 6 September that France would not yield an inch of its territory nor a stone of its fortresses .
0	How was Hidalgo executed after having been found guilty ?	He was then found guilty of treason by a military court and executed by firing squad on July 30 at 7 in the morning .
0	How much precipitation does the desert area of Western Alaska receive ?	An area stretching from the northern side of the Seward Peninsula to the Kobuk River valley ( i . e . , the region around Kotzebue Sound ) is technically a desert , with portions receiving less than 10 in ( 25 cm ) of precipitation annually .
0	In what year was Columbia University chartered ?	In 1754 , Columbia University was founded under charter by King George II as King 's College in Lower Manhattan .
0	Where is there a Cherokee immersion school ?	There is a Cherokee language immersion school in Tahlequah , Oklahoma that educates students from pre - school through eighth grade .
0	What is it considered to be ?	It is an academic health science centre and manages five hospitals : Charing Cross Hospital , Queen Charlotte 's and Chelsea Hospital , Hammersmith Hospital , St Mary 's Hospital , and Western Eye Hospital .
1	What 1995 mayor of New Haven sought to reinvent the area into a northeastern hub of art and culture ?	The NHAC , built adjacent to Hillhouse High School , is used for New Haven public schools athletics , as well as large - scale area and state sporting events ; it is the largest high school indoor sports complex in the state .
1	How many judges were on the panel for this season ?	This was also the first season without executive producer Nigel Lythgoe who left to focus on the international versions of his show
1	What app were Arena Football League games broadcast on in 2014 ?	Most teams also have a local TV station broadcast their games locally and all games are available on local radio .
1	What helped Avicenna understand the Metaphysics of Aristotle ?	Forty times , it is said , he read through the Metaphysics of Aristotle , till the words were imprinted on his memory ; but their meaning was hopelessly obscure , until one day they found illumination , from the little commentary by Farabi , which he bought at a bookstall for the small sum of three dirhams .
1	What did the new constitution require for voter registration ?	Exclusion from voting had wide effects : it meant that black Americans could not serve on juries or in any local office .
0	How do Candidate Conservation Agreements differ from Safe Harbor agreements ?	The Candidate Conservation Agreement is closely related to the Safe Harbor agreement , the main difference is that the Candidate Conservation Agreements With Assurances ( CCA ) are meant to protect unlisted species by providing incentives to private landowners and land managing agencies to restore , enhance or maintain habitat of unlisted species which are declining and have the potential to become threatened or endangered if critical habitat is not protected .
1	At what location was the Flying Chair installed in 1845 ?	It included a light , two benches and a hand operated signal , and could be activated from the outside , without any effort on the part of the occupants .
1	During what time span were there findings of habitation in India and Pakistan ?	The Mesolithic period in the Indian subcontinent was followed by the Neolithic period , when more extensive settlement of the subcontinent occurred after the end of the last Ice Age approximately 12 , 000 years ago .
1	What does a T rating symbol on an electrical contact mean ?	For example , a 100 - watt , 120 - volt lamp has a resistance of 144 ohms when lit , but the cold resistance is much lower ( about 9 . 5 ohms ) .
0	When was the Thomas More Law center established ?	These include Word of God ( established in 1967 ) , a charismatic inter - denominational movement ; and the Thomas More Law Center ( established in 1999 ) , a religious - conservative advocacy group .
0	How many Vestals were there in Rome ?	The Vestals were a public priesthood of six women devoted to the cultivation of Vesta , goddess of the hearth of the Roman state and its vital flame .
0	What acts like a liquid but is under the freezing temperature ?	A supercooled liquid behaves as a liquid , but it is below the freezing point of the material , and in some cases will crystallize almost instantly if a crystal is added as a core .
1	What bird is mentioned in the book of Job ?	The Bible also notes migrations , as in the Book of Job ( 39 : 26 ) , where the inquiry is made :
1	What is wrestling to people during a peaceful time ?	The characters and storylines portrayed by a successful promotion are seen to reflect the current mood , attitudes , and concerns of that promotion 's society ( and can , in turn , influence those same things ) .
0	What was the Phillipines ranked as ?	Of the major growth economies , Maplecroft ranked Philippines 25th riskiest , India 27th , China 36th , Viet Nam 37th , Indonesia 46th , and Brazil 54th - all of them rated to involve extreme risks of child labour uncertainties , to corporations seeking to invest in developing world and import products from emerging markets .
0	What declined under competition ?	These aesthetic and tasteful handicrafts declined under competition from machine made goods and also because of lack of marketing facilities .
1	When did Siddhrtha Gautama live ?	It was either a small republic , in which case his father was an elected chieftain , or an oligarchy , in which case his father was an oligarch .
1	In 2008 , how many were enrolled in public schools ?	Ann Arbor Public Schools also operates a preschool and family center , with programs for at - risk infants and children before kindergarten .
0	What document was ratified on December 5 , 1936 ?	With the adoption of the 1936 Soviet Constitution on December 5 , 1936 , the size of the RSFSR was significantly reduced .
0	Along with the Mangriha , what Licchavi - era building was destroyed in an ancient earthquake ?	These disasters led to the destruction of most of the architecture of the Licchavi era ( such as Mangriha and Kailashkut Bhawan ) , and the loss of literature collected in various monasteries within the city .
0	How poor is part of the Bronx ?	The Bronx contains one of the five poorest Congressional Districts in the United States , the 15th , but its wide diversity also includes affluent , upper - income and middle - income neighborhoods such as Riverdale , Fieldston , Spuyten Duyvil , Schuylerville , Pelham Bay , Pelham Gardens , Morris Park and Country Club .
0	How long did the Sea Wolves stay in Hartford ?	There are a number of franchises which existed in the form of a number of largely - unrelated teams under numerous management groups until they folded ( an example is the New York CityHawks whose owners transferred the team from New York to Hartford to become the New England Sea Wolves after two seasons , then after another two seasons were sold and became the Toronto Phantoms , who lasted another two seasons until folding ) .
0	What is the color rendering index of an incandescent light ?	Although inefficient , incandescent light bulbs have an advantage in applications where accurate color reproduction is important , since the continuous blackbody spectrum emitted from an incandescent light - bulb filament yields near - perfect color rendition , with a color rendering index of 100 ( the best possible ) .
0	What is the term for the stretch of history during which people rmember and practice the teachings of the earliest known buddha ?	A Buddha era is the stretch of history during which people remember and practice the teachings of the earliest known Buddha .
0	On what date did Kanye go public with his DONDA company ?	On January 5 , 2012 , West announced his establishment of the creative content company DONDA , named after his late mother Donda West .
1	Who resisted the Nazi idea of uniting all Germans from the get go ?	The Nazis , led by Adolf Hitler , attempted to unite all the people they claimed were Germans ( Volksdeutsche ) into one realm , including ethnic Germans in eastern Europe , many of whom had emigrated more than one hundred fifty years before and developed separate cultures in their new lands .
1	Who built the Manchester Small - Scale Experimental Machine ?	The Manchester Small - Scale Experimental Machine , nicknamed Baby , was the world 's first stored - program computer .
1	How much did Madonna make in all her concerts together ?	The Guinness World Records acknowledged her as the best - selling female recording artist and the fourth best - selling act of all time , behind The Beatles , Elvis Presley , and Michael Jackson .
1	What part of KU serves students learning about government ?	The university is host to several museums including the University of Kansas Natural History Museum and the Spencer Museum of Art .
0	What had somewhat became an international style by the early 21st century ?	By the early years of the 21st century , western clothing styles had , to some extent , become international styles .
1	Did von Nemann think that the atomic bomb design was not workable ?	Von Neumann 's principal contribution to the atomic bomb was in the concept and design of the explosive lenses needed to compress the plutonium core of the Fat Man weapon that was later dropped on Nagasaki .
0	What is the short term goal of open market operations ?	Usually , the short - term goal of open market operations is to achieve a specific short - term interest rate target .
1	Was Brazil on the list ?	Maplecroft Child Labour Index 2012 survey reports 76 countries pose extreme child labour complicity risks for companies operating worldwide .
1	What was the main reason that the Sahara became so dry ?	Little trade or commerce is known to have passed through the interior in subsequent periods , the only major exception being the Nile Valley .
1	What can be assumed in english speaking nations when two men kiss ?	Also , many modern and historic cultures have formal ceremonies expressing long - term commitment between same - sex friends , even though homosexuality itself is taboo within the cultures .
1	Who controlled the coast of China ?	The Axis states which assisted Japan included the authoritarian government of Thailand in World War II , which quickly formed a temporary alliance with the Japanese in 1941 , as the Japanese forces were already invading the peninsula of southern Thailand .
